fix,rsci_uuid,Barcode No.,Barcode Prefix,Legacy Chemical (CAS) No.,cas 1,cas 2,cas 3,cas 4,cas 5,Chemical Formula,Chemical Name,Ak Notes
,f7eec1b8-ff56-4e09-87e3-37bb5dd318a4,11791,PIG,13510-89-9,13510-89-9,,,,,Pb3(SbO4)2,lead antimonate,
,7941f6bc-ce43-4d66-adb4-8e40dd44dd90,15494,PIG,13510-89-9,13510-89-9,,,,,Pb3(SbO4)2,lead antimonate,
,6fbeef49-ff20-4364-a871-dbca14dd178d,15495,PIG,13510-89-9,13510-89-9,,,,,Pb3(SbO4)2,lead antimonate,
,2663be73-c7d3-4d49-9e7a-6ec4ef8e1938,17633,PIG,13510-89-9,13510-89-9,,,,,Pb3(SbO4)2,lead antimonate,
,7aa20484-7a82-49d7-ac2e-8b5f2f878e0a,17634,PIG,13510-89-9,13510-89-9,,,,,Pb3(SbO4)2,lead antimonate,
,937dd27c-54ec-4ce9-a7a3-87401d6ec15d,19039,PIG,13510-89-9,13510-89-9,,,,,Pb(SbZn)O3,lead zinc antimonate,
,c1a3861c-64b3-4a50-ad33-7b271c58374c,11781,PIG,13782-01-9,13782-01-9,,,,,K3[Co(NO2)6].3H2O,potassium cobaltinitrite,
,4fb5ea3b-28f7-4a64-8a53-5758b488d778,14765,PIG,13782-01-9,13782-01-9,,,,,K3[Co(NO2)6].3H2O,potassium cobaltinitrite,
,f07ef2e3-4519-4edf-9a1d-0e5e06b3793f,15489,PIG,13782-01-9,13782-01-9,,,,,2K3(Co (NO2)6) 3H2O,(No chemical name provided),
,76dafade-5e28-4429-89f9-cce93294da17,13113,PIG,13782-01-9,13782-01-9,,,,,2K3(Co (NO2)6) 3H2O,(No chemical name provided),
,ce72bd06-e3dd-4e0f-a6ec-a83fa2a65c76,19348,PIG,13782-01-9,13782-01-9,,,,,2K3Co (NO2)6) 3H2O,(No chemical name provided),
,1d6dc6f8-7a06-49c1-a35e-f93a06b42e73,12498,DYE,1390-65-4,1390-65-4,,,,,C22H2OO13,Aluminium lake of carminic acid,
,52607fa3-dc40-4ff2-907a-af7876e60744,19399,PIG,1390-65-4,1390-65-4,,,,,C22H2OO13,Aluminium lake of carminic acid,
,65048fb7-400e-4841-88d6-e7454ed5755d,12510,DYE,1393-63-1,1393-63-1,,,,,,(No chemical name provided),
,a7e24e82-5f27-41ee-bd87-446d55dc7506,12530,DYE,1393-63-1,1393-63-1,,,,,,(No chemical name provided),
,a8c8a54f-6973-4a31-9e5a-5bbf39a53551,16935,DYE,1393-63-1,1393-63-1,,,,,,(No chemical name provided),
,5d08dbb0-7696-4b24-b763-fdf662beb8e5,17158,DYE,1393-63-1,1393-63-1,,,,,,(No chemical name provided),
,f8ada0af-e08d-437f-9a99-b29b6b978d0a,17159,DYE,1393-63-1,1393-63-1,,,,,,(No chemical name provided),
,8deb62a8-d81e-49c0-97c6-d6145a3e11b9,15632,RAWI,13983-17-0,13983-17-0,,,,,CaSiO3,Calcium metasilicate,
TRUE,a109dd72-75ba-4b4c-9286-181fbe0d4903,17065,DYE,1400-62-3,1400-62-0,,,,,,(No chemical name provided),likely transcription error
TRUE,a0645013-9a8c-4161-b7d8-c0e16d932df5,17066,DYE,1400-62-3,1400-62-0,,,,,,(No chemical name provided),likely transcription error
TRUE,b7c53411-bb04-4604-ba83-0d6a21ec3830,17067,DYE,1400-62-3,1400-62-0,,,,,,(No chemical name provided),likely transcription error
TRUE,3dbf9961-a893-4785-832b-ab1435011d98,17068,DYE,1400-62-3,1400-62-0,,,,,,(No chemical name provided),likely transcription error
TRUE,2af8a3f1-b98f-420c-9880-a2783e291985,17069,DYE,1400-62-3 (archil),1400-62-0,,,,,,(No chemical name provided),likely transcription error
TRUE,bffcb8fd-f635-4445-82d3-9a126ca9495b,17070,DYE,1400-62-3 (archil),1400-62-0,,,,,,(No chemical name provided),likely transcription error
,b81ea4ff-8955-4ca0-a813-fac7b0dc3542,12532,DYE,1401-20-3,1401-20-3,,,,,C14H16O7 or C24H30O15,(No chemical name provided),
,1698b9bf-291f-467d-851c-c9bdeadba84d,16921,DYE,1401-20-3,1401-20-3,,,,,C14H16O7 or C24H30O15,(No chemical name provided),
,6377de62-8673-4f54-b8af-f0c40cf994f8,17062,DYE,1401-20-3,1401-20-3,,,,,C14H16O7 or C24H30O15,(No chemical name provided),
,2453bb6b-00ec-415e-abba-25b0a653c864,17063,DYE,1401-20-3,1401-20-3,,,,,C14H16O7 or C24H30O15,(No chemical name provided),
,f2d3b27d-217d-4d53-a837-85cd9e4395ec,17064,DYE,1401-20-3,1401-20-3,,,,,C14H16O7 or C24H30O15,(No chemical name provided),
,6fe8527f-76d2-417f-b179-d56fdbc23588,17098,DYE,1401-20-3,1401-20-3,,,,,C14H16O7 or C24H30O15,(No chemical name provided),
,24b76b49-8cb9-4595-a99f-808d2104d9f2,16844,DYE,1401-55-4,1401-55-4,,,,,C76H52O46,(No chemical name provided),
,edfbc2d4-4011-45eb-b2de-97b36ae00301,17024,DYE,1401-55-4,1401-55-4,,,,,C76H52O46,(No chemical name provided),
,dcc8bca5-41be-4a96-a979-55f9341aba39,11212,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferric ferrocyanide,
,c2c37881-bcad-4941-b18b-5dd7c9a21e8d,11213,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferric ferrocyanide,
,f5731a9a-1a00-42f1-bdcb-a9b91146e8a9,11235,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferric ferrocyanide,
,f75b6d76-f942-43c8-a6f7-16fec43cc2a4,11248,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferric ferrocyanide,
,0f0d1181-3534-4d9e-aa21-24136deeabac,11252,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferric ferrocyanide,
,dd959842-909c-4f83-9c7f-7cd623351514,15704,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,alkali ferricferrocyanide,
,ef0d0061-b9d5-43b7-b160-bee8e751222f,13214,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferric ferrocyanide,
,c92af2b9-ae32-4fbd-94cb-fe126f68e65b,15740,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferric ferrocyanide,
,6daabe0d-5d9a-4249-bed2-587b4b6c280e,16021,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferric ferrocyanide,
,df70143e-dc3c-4272-b2a7-fa21df0f1dad,16083,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferric ferrocyanide,
,2156ca32-6b0b-4bea-9a93-b8fbe01072c1,16141,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferric ferrocyanide,
,4223dca2-6c6a-4446-b1ee-1a881cd86400,16915,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,alkali ferricferrocyanide,
,743d6203-1a93-427b-a2c0-4ab02efb3634,16967,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,alkali ferricferrocyanide,
,7ec72087-cb30-44aa-94c2-40263299ce4e,18741,PIG,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferric ferrocyanide,
,17932a1a-0301-426f-b6c0-d734b37b4674,19460,PNTO,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferri-ammonium ferrocyanide,
,c68e17fa-bf62-4299-9e04-77f2bc97289f,19509,PNTO,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferri-ammonium ferrocyanide,
,18b70b1b-553a-414c-8c49-d578b7b4ee0f,19510,PNTO,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferri-ammonium ferrocyanide,
,e11d2640-dff2-488f-b274-c39fccf4d6d5,19511,PNTO,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferri-ammonium ferrocyanide,
,882e2e8b-e217-45f7-9101-392fcf1ee0c6,19512,PNTO,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferri-ammonium ferrocyanide,
,b38a1891-8926-4006-90f1-a628fc636ddf,19590,PNTO,14038-43-8,14038-43-8,,,,,Fe4[Fe(CN)6]3,ferri-ammonium ferrocyanide,
,0c709c81-4125-4836-a81c-664680b235f6,19339,PIG,14059-33-7,14059-33-7,,,,,,(No chemical name provided),
,c99cd1ba-f8be-41d0-b08b-04da3d66bc66,19340,PIG,14059-33-7,14059-33-7,,,,,,(No chemical name provided),
,dc67e293-122c-4296-8190-5d75ecbf4cdf,19349,PIG,14059-33-7,14059-33-7,,,,,,Bismuth/vanadate/molybate,
,2d264b31-c64f-45ab-a0a4-62c7f1c261bd,11283,PIG,142-71-2,142-71-2,,,,,Cu(C2H3O2)2-H2O,copper acetate,
,ea60c629-5cc2-4c9f-b413-51517ad6e46c,13576,RAWI,14464-46-1,14464-46-1,,,,,,(No chemical name provided),
,e1c2d728-1bab-4706-9a7a-e5e8a8012149,11226,PIG,14567-67-0,14567-67-0,,,,,Fe3(PO4)2 - 8H2O,ferrous phosphate,
,d53ed01d-23c8-4459-a89f-406cb0dc062a,19199,PIG,14590-13-7,14590-13-7,,,,,,Cobalt Ammonium Phosphate,
,f609ed6f-5e07-412b-a4b1-3fb4718f3e3a,11249,PIG,147-14-8,147-14-8,,,,,C32H16N8Cu,copper phthalocyanine,
,e4b63121-56b8-44e8-aedb-ab23db10a21d,17639,PIG,147-14-8,147-14-8,,,,,C32H16N8Cu,copper phthalocyanine,
,cca10d6a-7fbb-4ee4-bbea-f739c9a51453,17644,PIG,147-14-8,147-14-8,,,,,C32H16N8Cu,copper phthalocyanine,
,349e59f3-0b00-4388-b28b-0f9f6bebeb21,18832,PNTR,147-14-8,147-14-8,,,,,C32H16N8Cu,(No chemical name provided),
,05afdd09-b227-40e2-82dc-3894b8988309,18834,PNTR,147-14-8,147-14-8,,,,,C32H16N8Cu,(No chemical name provided),
,30956ab6-8228-4f20-b5af-6178fd5c284b,18891,PIG,147-14-8,147-14-8,,,,,C32H16N8Cu,(No chemical name provided),
,44776c99-2c00-4bf4-95af-a62e7c375e85,18893,PIG,147-14-8,147-14-8,,,,,C32H16N8Cu,(No chemical name provided),
,c4de415b-9e5b-4f28-9f87-367a84549e36,19468,PNTO,147-14-8,147-14-8,,,,,C32H16N8Cu,copper phthalocyanine,
,95f7d0c0-f47b-422f-92b2-2835c18ba1d1,19542,PNTO,147-14-8,147-14-8,,,,,C32H16N8Cu,copper phthalocyanine,
,8521a01f-5d2d-4b3b-a77f-2e9ef9af347c,19543,PNTO,147-14-8,147-14-8,,,,,C32H16N8Cu,copper phthalocyanine,
,6eff8958-0115-48ea-a1ac-162948b83a51,19544,PNTO,147-14-8,147-14-8,,,,,C32H16N8Cu,copper phthalocyanine,
,2a3957c4-870f-431b-9737-552684ef65d3,19545,PNTO,147-14-8,147-14-8,,,,,C32H16N8Cu,copper phthalocyanine,
,6cb2abd7-a437-40f7-9c43-8b78836f2dde,19598,PNTO,147-14-8,147-14-8,,,,,C32H16N8Cu,copper phthalocyanine,
,bc4bec34-984c-49b8-8fc1-53c5365fe1e0,23802,PNTR,147-14-8,147-14-8,,,,,C32H16N8Cu,(No chemical name provided),
,b3caa099-dbc5-4d33-9b15-0d7f72e703c3,23804,PNTR,147-14-8,147-14-8,,,,,C32H16N8Cu,(No chemical name provided),
,ab3cedbf-b742-404f-a3f2-0d216cfdc4c6,15654,RAWI,14791-73-2,14791-73-2,,,,,CH2O3.Ca,(No chemical name provided),
,1bacdb94-5e18-4b1a-b92c-5474a087e819,13590,RAWI,14807-96-6,14807-96-6,,,,,Mg3Si4O10(OH)2,Hydrated magnesium silicate,
,055b646b-ff08-49eb-9771-ae5064517481,13690,RAWI,14807-96-6,14807-96-6,,,,,Mg3Si4O10(OH)2,Hydrated magnesium silicate,
,11243372-af92-4e6d-bcb8-fa2b8ea2dd93,15911,RAWI,14807-96-6,14807-96-6,,,,,Mg3Si4O10(OH)2,Hydrated magnesium silicate,
,d2edcf76-2739-4211-8a0f-c07a299cdcda,20004,FILR,14807-96-6,14807-96-6,,,,,Mg3Si4O10(OH)2,Hydrated magnesium silicate,
,94bd3291-fd2f-4769-b2ea-5686c14cfaf4,20010,FILR,14807-96-6,14807-96-6,,,,,Mg3Si4O10(OH)2,Hydrated magnesium silicate,
,d9cfe3bb-0534-4ee0-90b6-c5357deec7e4,15466,PIG,14808-60-7,14808-60-7,,,,,SiO2,silicon dioxide,
,bd9d8bbd-0db1-4c1e-a3bc-b612fb259bf1,19814,FILR,14808-60-7,14808-60-7,,,,,SiO2,silicon dioxide,
,e0faca9c-2e6f-4e60-a1db-40d52cbd20cb,19815,FILR,14808-60-7,14808-60-7,,,,,SiO2,silicon dioxide,
,e04de858-e050-4447-980d-22c21a3ead37,19816,FILR,14808-60-7,14808-60-7,,,,,SiO2,silicon dioxide,
,5e102a34-9030-4ada-9a8e-20dacc70680f,19817,FILR,14808-60-7,14808-60-7,,,,,SiO2,silicon dioxide,
,50c1ae54-036c-44fa-8387-ed204bb000b7,19818,FILR,14808-60-7,14808-60-7,,,,,SiO2,silicon dioxide,
,9d68c24c-4fa3-4dce-a860-39520ba8643c,19855,FILR,14808-60-7,14808-60-7,,,,,SiO2,silicon dioxide,
,a14c913e-09dd-49ce-bdad-3239fb68809a,13617,RAWI,14940-68-2,14940-68-2,,,,,ZrSiO4,zirconium silicate,
,5fdf7994-8f7e-4dc0-adf6-6922612a6607,13665,RAWI,14940-68-2,14940-68-2,,,,,ZrSiO4,zirconium silicate,
,f4e602d3-73d1-4ab5-b8a7-39def0a76adb,13676,RAWI,14940-68-2,14940-68-2,,,,,ZrSiO4,zirconium silicate,
,02779949-a4a2-4141-aa9b-dfb711af7743,16843,DYE,149-91-7,149-91-7,,,,,C7H6O5,"3,4,5-Trihydroxybenzoic acid",
,02d37c2a-e888-4040-a1f8-cfbea8bb4219,16902,DYE,15086-94-9,15086-94-9,,,,,C20H8O5Br4,(No chemical name provided),
,2282d8f2-8fef-41ac-bc63-c45f4e893b5c,16954,DYE,15086-94-9,15086-94-9,,,,,C20H8O5Br4,(No chemical name provided),
,258475d7-2292-4cc6-b9bc-26fc60fb2d64,16764,DYE,152-84-1,152-84-1,,,,,C25H26O13,(No chemical name provided),
,e3f6f9be-627e-4ddd-9ddc-02f8a620db86,16815,DYE,153-18-4,153-18-4,,,,,C27H30O16,(No chemical name provided),
,8e3f7a43-333c-4616-ae97-a89b6be361f9,16827,DYE,154-23-4 or 100786-01-4,154-23-4,100786-01-4,,,,C15H14O6,(No chemical name provided),
,d332e769-f2ea-49e3-bb7d-607959514a1d,16787,DYE,15979-35-8; 17249-00-2; 23241-56-7; 18499-84-8; 14597-16-1,15979-35-8,17249-00-2,23241-56-7,18499-84-8,14597-16-1,,Anthracenedicarboxylic acid,
,ed09d287-bf3a-4e3c-9bad-6f4b85c6a62d,10800,PIG,16389-88-1 or 61026-66-2,16389-88-1,61026-66-2,,,,CaMg(CO3)2,calcium-magnesium carbonate,61026-66-2 is listed on a couple of sites but can't verify (retain for now)
,f3032c71-cf02-4197-a78b-f8774751c73b,16903,DYE,16423-68-0,16423-68-0,,,,,C20H6I4Na2O5,"3',6'-Dihydroxy-2',4',5',7'-tetraiodospiro(isobenzofuran-1(3H),9'- -(9H)xanthen)-3-one, disodium salt",
,09452a35-af5e-4270-af48-f475bfa62dea,16955,DYE,16423-68-0,16423-68-0,,,,,C20H6I4Na2O5,"3',6'-Dihydroxy-2',4',5',7'-tetraiodospiro(isobenzofuran-1(3H),9'- -(9H)xanthen)-3-one, disodium salt",
,aaa7b019-65ec-47f3-b0d1-26f5729d625c,16863,DYE,1658-56-6,1658-56-6,,,,,C20H14N2O4S.Na,"1-Naphthalenesulfonic acid, 4-((2-hydroxy-1-
naphthalenyl)azo)-, monosodium salt",
,895a1f26-bf7e-4db1-b086-f1b18c98d9eb,17005,DYE,1658-56-6,1658-56-6,,,,,C20H14N2O4S.Na,"1-Naphthalenesulfonic acid, 4-((2-hydroxy-1-
naphthalenyl)azo)-, monosodium salt",
,afbec89b-0753-42c6-ab9d-0b9dcae38b66,17043,DYE,17670-06-3,17670-06-3,,,,,,"6,6'-dibromoindigo",
,0582a1a7-04f8-4801-b920-4defa89c23bb,16788,DYE,18499-92-8,18499-92-8,,,,,C16H10O8,(No chemical name provided),
,1e0e0f0e-e93c-46db-b3e7-b91f7f2770fd,10806,PIG,19122-79-3,19122-79-3,,,,,HgS,Mercuric Sulfide,
,93ee5935-48c2-4a65-a730-c31ee4776173,10848,PIG,19122-79-3,19122-79-3,,,,,HgS,Mercuric Sulfide,
,2f679015-c2c1-49df-bef5-73fafe3bc48d,10850,PIG,19122-79-3,19122-79-3,,,,,HgS,Mercuric Sulfide,
,560bcf6b-64fc-454b-aac2-5b1c12ccedf0,16865,DYE,1934-20-9,1934-20-9,,,,,C16H12N2O4S.Na,1-Phenylazo-2-naphthol-6-sulphonic acid monosodium salt,
,7af45938-cfca-44f7-a0cc-4c916a2fbd91,17007,DYE,1934-20-9,1934-20-9,,,,,C16H12N2O4S.Na,1-Phenylazo-2-naphthol-6-sulphonic acid monosodium salt,
,3e7f03c5-2164-48ce-adac-dbb7d820b191,16880,DYE,1934-21-0,1934-21-0,,,,,C16H9N4O9S2Na3,(No chemical name provided),
,bfdda1be-94e9-4f2d-9ce5-0131682430d4,16974,DYE,1934-21-0,1934-21-0,,,,,C16H9N4O9S2Na3,(No chemical name provided),
,58e57380-9479-4bf0-925d-2ac0d7e005ec,16872,DYE,1936-15-8,1936-15-8,,,,,C16H10N2O7S2.2Na,"1,3-Naphthalenedisulfonic acid, 7-hydroxy-8-(phenylazo)-, disodium salt",
,2795d7eb-8289-4c0c-b226-216da150b1cd,17014,DYE,1936-15-8,1936-15-8,,,,,C16H10N2O7S2.2Na,"1,3-Naphthalenedisulfonic acid, 7-hydroxy-8-(phenylazo)-, disodium salt",
,61f83b1c-49d6-4eff-b74f-a566e61d74fb,15424,PIG,20344-49-4,20344-49-4,,,,,FeOOH,(No chemical name provided),
,990321c6-2602-4854-8715-76e6b1a13ae5,19252,PIG,20344-49-4,20344-49-4,,,,,FeOOH,(No chemical name provided),
,ce94e9ae-d20e-4448-9293-75ebfa2291fa,19253,PIG,20344-49-4,20344-49-4,,,,,FeOOH,(No chemical name provided),
,bca26237-e525-4a13-9d37-58af067cc3b6,19254,PIG,20344-49-4,20344-49-4,,,,,FeOOH,(No chemical name provided),
,f47db54c-680a-4909-8cb8-9f1b7d07b32b,16823,DYE,20725-03-5,20725-03-5,,,,,C15H12O6,"3,3'4',7-tetrahydroxyflavanone",
,9f2e343c-98a2-43cb-8617-cea86911b6fa,16841,DYE,2086-83-1,2086-83-1,,,,,C20H18NO4,"9,10-Dimethoxy-2,3-(methylenedioxy)-7,8,13,13a-tetrahydroberbinium",
,f6e6e8c7-d5f4-4b27-acac-6435ba119877,17145,DYE,2086-83-1,2086-83-1,,,,,C20H18NO4,"9,10-Dimethoxy-2,3-(methylenedioxy)-7,8,13,13a-tetrahydroberbinium",
,c6affb46-d4ce-4014-89b2-e343047392f3,17146,DYE,2086-83-1,2086-83-1,,,,,C20H18NO4,"9,10-Dimethoxy-2,3-(methylenedioxy)-7,8,13,13a-tetrahydroberbinium",
,ed6db343-5f5c-4bab-ad42-93fb6af81db3,11853,PIG,21645-51-2,21645-51-2,,,,,Al(OH)3,(No chemical name provided),
,913973ed-31f0-4475-95dd-e845fd89be31,16897,DYE,2185-86-6,2185-86-6,,,,,C29H32N3.Cl,"(4-((4-(Dimethylamino)phenyl)(4-(ethylamino)-1-
naphthyl)methylene)cyclohexa-2,5-dien-1-
ylidene)dimethylammonium chloride",
,cb6c7b07-9f1d-4dac-982c-6bffa87ce5ee,16991,DYE,2185-86-6,2185-86-6,,,,,C29H32N3.Cl,"(4-((4-(Dimethylamino)phenyl)(4-(ethylamino)-1-
naphthyl)methylene)cyclohexa-2,5-dien-1-
ylidene)dimethylammonium chloride",
,ba592cdd-ea00-4e79-ad88-c2446322275d,17221,RAWI,22205-45-4,22205-45-4,,,,,Cu2S,cuprous sulfide,
,798b2599-c7ee-4ed5-9352-a71dc1b7e775,19786,GLAS,228863-31-8,228863-31-8,,,,,,Modified polyacrylate,
,f836d105-5569-4eca-8de5-f3588613a356,19787,GLAS,228863-31-8,228863-31-8,,,,,,Modified polyacrylate,
,497f93ae-1ac6-47a7-94ea-0db2ef4bb6cc,19797,GLAS,228863-31-8,228863-31-8,,,,,,Modified polyacrylate,
,a2ae9047-430e-4b31-8993-d0d1d3fa1d9c,19798,GLAS,228863-31-8,228863-31-8,,,,,,Modified polyacrylate,
,097a1308-d904-4557-9ccd-03e91729e600,16866,DYE,2302-96-7,2302-96-7,,,,,C20H14N2O7S2.2Na,"1-Naphthalenesulfonic acid, 4-((2-hydroxy-6-sulfo-1-naphthalenyl)azo)-, disodium salt",
,fe91ee18-b2a7-4be7-bb5c-ed628aff44fc,17008,DYE,2302-96-7,2302-96-7,,,,,C20H14N2O7S2.2Na,"1-Naphthalenesulfonic acid, 4-((2-hydroxy-6-sulfo-1-naphthalenyl)azo)-, disodium salt",
,f1fa8925-7e6d-4d5b-ab26-02373b02d6a3,20065,DYE,2353-45-9,2353-45-9,,,,,C37H34N2Na2O10S3,(No chemical name provided),
,5e4168cb-5548-436c-a21d-a97c95ccaa7f,14746,PIG,2465-27-2,2465-27-2,,,,,C17H21N3.HCl,(No chemical name provided),
,f55aa07e-2ec1-46e4-b76d-3c0ed7fca4b1,14774,PIG,2465-27-2,2465-27-2,,,,,C17H21N3.HCl,(No chemical name provided),
,db576466-2085-450d-b277-d3c9fa72b75b,16888,DYE,2465-27-2,2465-27-2,,,,,C17H22ClN3,"1,1-Bis(p-dimethylaminophenyl)methylenimine hydrochloride",
,3c50017c-d2af-4aed-bc16-d01a4a0b2d75,16982,DYE,2465-27-2,2465-27-2,,,,,C17H22ClN3,"1,1-Bis(p-dimethylaminophenyl)methylenimine hydrochloride",
,563cdc2e-d734-4c9c-9fff-c969128dc9d4,19240,PIG,25067-00-9,25067-00-9,,,,,,"Organic colorants, bound to triazine sulfonamide aldehyde resin",
,c1300a1a-6177-43c6-9a67-fb00bf43a726,19241,PIG,25067-00-9,25067-00-9,,,,,,"Organic colorants, bound to triazine sulfonamide aldehyde resin",
,ae8a3762-c8ff-4643-bfe2-9c7750bdd772,19242,PIG,25067-00-9,25067-00-9,,,,,,"Organic colorants, bound to triazine sulfonamide aldehyde resin",
,9eadd164-3a48-4293-9652-063355a903fc,16733,ADD,25265-77-4,25265-77-4,,,,,C12H24O3,"2,2,4-Trimethyl-1,3-pentanediol monoisobutyrate (99%)",
,90e9856f-2388-497f-ab9a-212b3a94bd2a,16898,DYE,2580-56-5,2580-56-5,,,,,C33H32N3.Cl,"(4-((4-Anilino-1-naphthyl)(4-(dimethylamino)phenyl)methylene)cyclohexa-2,5-dien-1-ylidene)dimethylammonium chloride",
,f31ba0fe-554d-4c6c-91f2-311fdafafe91,16950,DYE,2580-56-5,2580-56-5,,,,,C33H32N3.Cl,"(4-((4-Anilino-1-naphthyl)(4-(dimethylamino)phenyl)methylene)cyclohexa-2,5-dien-1-ylidene)dimethylammonium chloride",
TRUE,216826b2-3899-41b4-a456-5c9b74d3ab35,19188,PIG,25869-00-5 and 14035-43-8,25869-00-5,14038-43-8,,,,Fe(CN)6-Fe-NH4,(No chemical name provided),likely transcription error
,6b286172-3dd5-4465-bdbc-aceae7f9a827,15411,PIG,25869-00-5 resp. 14038-43-8,25869-00-5,14038-43-8,,,,C6FeN6*Fe*H4N,ferric ferrocyanide,
,b609e91e-5d19-4762-b6e8-dc91dbba3aa0,15408,PIG,25869-98-1,25869-98-1,,,,,,(No chemical name provided),
,262bb0e0-2321-4867-98ee-9c3a5bfa2de2,16874,DYE,2611-82-7,2611-82-7,,,,,C20H14N2O10S3.3Na,"1,3-Naphthalenedisulfonic acid, 7-hydroxy-8-((4-sulfo-1-
naphthalenyl)azo)-, trisodium salt",
,2d75ceba-7b82-4533-8ed0-be064e566ba0,16968,DYE,2611-82-7,2611-82-7,,,,,C20H14N2O10S3.3Na,"1,3-Naphthalenedisulfonic acid, 7-hydroxy-8-((4-sulfo-1-
naphthalenyl)azo)-, trisodium salt",
,a9deef46-ac4d-47d6-b157-ab52154d0287,14804,PIG,26499-65-0,26499-65-0,,,,,(CaSO4) 2.H2O,calcium sulfate hemihydrate,
,4e3f6cd8-d34f-4ef3-b6fc-28441a6c0df7,14805,PIG,26499-65-0,26499-65-0,,,,,(CaSO4) 2.H2O,calcium sulfate hemihydrate,
,78f2872f-a2e0-48c6-8a4b-2f17bb1cd339,16873,DYE,2766-77-0,2766-77-0,,,,,C20H14N2O7S2.2Na,"2-Hydroxy-1,1'-azonaphthalene-6,8-disulfonate, sodium salt",
,ec78d8aa-7b33-4e2f-b764-d1cad004c6d1,17015,DYE,2766-77-0,2766-77-0,,,,,C20H14N2O7S2.2Na,"2-Hydroxy-1,1'-azonaphthalene-6,8-disulfonate, sodium salt",
,ab45729d-fd21-404b-a21e-799d29fe266f,16896,DYE,28983-56-4,28983-56-4,,,,,C37H27N3O9S3.2Na or C37H29N3O9S3.2Na,"Benzenesulfonic acid, ((4-(bis(4-((sulfophenyl)amino)phenyl)methylene)-2,5-cyclohexadien-1-ylidene)amino)-, disodium salt",
,5cc3fa36-89c3-4fb2-a0b5-528883d6b175,16990,DYE,28983-56-4,28983-56-4,,,,,C37H27N3O9S3.2Na or C37H29N3O9S3.2Na,"Benzenesulfonic acid, ((4-(bis(4-((sulfophenyl)amino)phenyl)methylene)-2,5-cyclohexadien-1-ylidene)amino)-, disodium salt",
,d6ff721f-ddf4-4b80-b79c-a7ac34bd0622,16715,ADD,2917-94-4,2917-94-4,,,,,,Sodium alkylarylpolyether sulfonate (aq.),
,4cdaac65-b8a6-49ee-9bd3-ece674435bce,16909,DYE,3051-09-0,3051-09-0,,,,,C8H5N5O6.H3N,"2,4,6(1H,3H,5H)-Pyrimidinetrione, 5-((hexahydro-2,4,6-trioxo-5-pyrimidinyl)imino)-, monoammonium salt",
,cc1cffed-aaf0-4509-80a6-535d99133093,16961,DYE,3051-09-0,3051-09-0,,,,,C8H5N5O6.H3N,"2,4,6(1H,3H,5H)-Pyrimidinetrione, 5-((hexahydro-2,4,6-trioxo-5-pyrimidinyl)imino)-, monoammonium salt",
,e5a14e04-13a9-497c-b3f1-95fda89eac13,11354,PIG,3468-63-1,3468-63-1,,,,,C16H10N4O5,"1-((2,4-Dinitrophenyl)azo)-2-naphthalenol",
,fdda1f5b-7b73-427f-85d9-75df95970941,11363,PIG,3468-63-1,3468-63-1,,,,,C16H10N4O5,"1-((2,4-Dinitrophenyl)azo)-2-naphthalenol",
,0c5fde60-1cdf-41b5-8eda-4e4ae8026adf,16068,PIG,3468-63-1,3468-63-1,,,,,C16H10N4O5,"1-((2,4-Dinitrophenyl)azo)-2-naphthalenol",
,3ba1eccd-25be-4738-8127-c3b0a4d0afab,16891,DYE,3536-49-0,3536-49-0,,,,,C27H32N2O7S2.1/2Ca,"Bis(hydrogen (4-(4-(diethylamino)-5'-hydroxy-2',4'-
disulphonatobenzhydrylidene)cyclohexa-2,5-dien-1-ylidene)diethylammonium), calcium salt",
