rsci_uuid,gbif_canonical_name,gbif_uri,Sample Type,Typical Use,gbif_statement,sample_type_pref_label,typical_use_pref_label,materials_pref_labels,READY_natural-synthetic,READY_mixture_type,READY_mixture_note_ratio,READY_mixture_note_technique,READY_comp_pigment_name,READY_comp_pigment_INCOLLECTION,READY_comp_pigement_type,READY_comp_pigment_dim_value,READY_comp_pigment_dim_unit,READY_comp_pigment_dim_type,READY_comp_pigment_dim_note,READY_comp_basemix_INCOLLECTION,READY_comp_basemix_name,READY_comp_basemix_type,READY_comp_basemix_dim_value,READY_comp_basemix_dim_unit,READY_comp_basemix_dim_type,READY_comp_basemix_dim_note,READY_comp1_name,READY_comp1_INCOLLECTION,READY_comp1_type,READY_comp1_dim_value,READY_comp1_dim_unit,READY_comp1_dim_type,READY_comp1_dim_note,READY_comp2_name,READY_comp2_INCOLLECTION,READY_comp2_type,READY_comp2_dim_value,READY_comp2_dim_unit,READY_comp2_dim_type,READY_comp2_dim_note,READY_comp3_name,READY_comp3_INCOLLECTION,READY_comp3_type,READY_comp3_dim_value,READY_comp3_dim_unit,READY_comp3_dim_type,READY_comp3_dim_note
a9c36981-efc2-4ec0-87b1-0838a132ff87,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9c72062-8901-4c89-8477-de1ea9aacab7,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,Lead White (Kremer Pigmente),,colorant,1.807,Gram,Mass,(No note),467ae7ad-ff8c-4352-94d7-9cce00f2a495,(From reference sample: Egg (99.9) / Wax (0.1)),base mixture,5.274,Gram,Mass,(No note),,,,,,,,,,,,,,,,,,,,,
a9d50a10-d67d-45b7-b988-284272649829,,,Raw Material - inorganic,,,raw material - inorganic,,"[""raw material - inorganic""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9d81c58-282c-4333-a3a0-d7558bb612a5,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9d89556-c802-4d84-9b51-b25d722c24c5,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9db5e91-e0d8-4766-889b-4275b1ea3550,,,Protein,Binding Medium,,protein,,"[""protein""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9deef46-ac4d-47d6-b157-ab52154d0287,,,Pigment,Colorant,,pigments,,"[""pigments""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e27f1a-1a3d-4795-8b49-223796a0bafa,,,Oil,Vehicle / Solvent,,oil (organic material),,"[""oil (organic material)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e41ca0-9746-4a4b-9ee3-9374367ad0a7,Pinus oocarpa,https://www.gbif.org/species/5285220,Wood,Construction Material,Pinus oocarpa (https://www.gbif.org/species/5285220),wood (plant material),,"[""wood (plant material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e4ea5f-89e9-4323-a971-bc80927a835d,,,Wax,Binding Medium,,wax,,"[""wax""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e8ec50-3c6c-42eb-ab9f-7bc4e7cfccd2,,,"Paint, oil-based, water mixable",Colorant,,water miscible oil paint,,"[""water miscible oil paint""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9ec722b-a2c7-4944-bfd8-f8f716efdc0b,,,Pigment,Colorant,,pigments,,"[""pigments""]",,multi-component mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9edc18f-da9c-4a40-afc7-3f450a193008,,,,,,,,,,,,Mixture prepared with 55.496 g of turpentine,,,,,,,,,,,,,,,Linseed Oil (Kremer Pigmente),,,0.04,Gram,Mass,(No note),Dammar Resin (Kremer Pigmente),,,39.96,Gram,Mass,(No note),,,,,,,
a9eddb34-7cae-45b9-b92a-9aba1f34e820,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9f39731-76ca-4759-85a9-052d096ae95b,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9f800ed-2c49-4001-8fd6-53b74cc266fb,,,"Paint, acrylic",Colorant,,acrylic paint,,"[""acrylic paint""]",synthetic,organic - organic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9fbebf7-3da6-492e-a6ac-228625538cce,,,Pigment,Colorant,,pigments,,"[""pigments""]",natural,inorganic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9fe2114-da5c-4e89-8f00-97d67ae3a311,,,Varnish,Varnish / Protective Coating,,varnish,,"[""varnish""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa0160c1-7246-495e-a509-f19ed3fbe5ad,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa070bf6-a3cf-4616-b989-4b794a9b476d,,,Dye,Colorant,,dye,,"[""dye""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa079fe0-503f-4b2b-a417-cbb72ca256c4,,,Metal,Gilding,,metal,,"[""metal""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa0c13b8-f2df-4f18-82a7-56ff87dfb12f,,,Fabric / Textile,Textile,,textile materials,,"[""textile materials""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa0eaf37-3cfe-4a62-82d3-f5684c2959fc,,,Pigment,Colorant,,pigments,,"[""pigments""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa0f2897-58ba-4f05-bcad-819b10c7449f,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa115208-cb0e-4956-9204-dad181946fd4,,,Fabric / Textile,,,textile materials,,"[""textile materials""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa1a3c73-e910-4419-bd4e-640250823f6d,,,Oil,Vehicle / Solvent,,oil (organic material),,"[""oil (organic material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa209903-37d8-4e29-bfa2-ab77812a1106,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa237106-a0a1-4e41-91cd-fd3437e49ccb,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa295088-ca22-467b-8e84-59cd0e96c2ca,,,Other,Colorant,,other material,,"[""other material""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa2955bf-ea4f-4d4a-8b96-73235bfe6734,,,"Paint, oil-based, water mixable",Colorant,,water miscible oil paint,,"[""water miscible oil paint""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa3bd943-01ea-4a22-a5c9-7742ea8b78e9,,,Medium,Medium,,binder (material),binder (material),"[""binder (material)""]",,organic - organic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa3d9c5e-9a7e-41c1-8015-d50948814805,,,"Paint, watercolor",Colorant,,watercolor (paint),,"[""watercolor (paint)""]",,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa463726-cd7a-495c-ab2f-960a661a28a3,,,Oil,Vehicle / Solvent,,oil (organic material),,"[""oil (organic material)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa476108-259d-4322-a44c-27267d161bcb,,,Ink,Colorant,,ink,,"[""ink""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa49eee1-b1fb-4e6b-bab6-44b5e525e266,Gleditsia triacanthos,https://www.gbif.org/species/2959443,Wood,,Gleditsia triacanthos (https://www.gbif.org/species/2959443),wood (plant material),,"[""wood (plant material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa4d92ac-137a-45a3-bedf-fc6220717c35,,,Synthetic Resin,Component of Another Category,,synthetic resin,,"[""synthetic resin""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa50ada5-a6a2-4791-898e-2f86d0510e5e,,,Natural Resin,,,natural resin,,"[""natural resin""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa59186f-39b4-4e86-88a4-7a48152a6668,,,"Paint, oil-based",Colorant,,oil paint (paint),,"[""oil paint (paint)""]",natural,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa5bd0ee-6539-4c70-ab77-6dc57de0d3aa,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa649532-f7e6-420e-ad69-4cdd5316b007,Pinus resinosa,https://www.gbif.org/species/5285067,Wood,Construction Material,Pinus resinosa (https://www.gbif.org/species/5285067),wood (plant material),,"[""wood (plant material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa69796f-244f-4def-b597-55325e00a31e,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa6a5cae-2b26-4b20-a5b7-b1873e7dfec1,,,,,,,,,,,,,,,,,,,,,,,,,,,Dammar Resin (Kremer Pigmente),,,12.5,Gram,Mass,(No note),Beeswax (Kremer Pigmente),,,12.5,Gram,Mass,(No note),,,,,,,
aa75e374-3bac-4f9a-8d3d-4be8d9914711,,,Pigment,Colorant,,pigments,,"[""pigments""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa7665f0-f91f-4b50-962f-f340fae14bc7,,,Synthetic Resin,Component of Another Category,,synthetic resin,,"[""synthetic resin""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa79088f-e30f-4a0f-9454-aa565aa0f9ae,,,Wood,,,wood (plant material),,"[""wood (plant material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa7f1fa3-6f2a-47db-a2a1-5b84c82eb4e2,,,"Paint, oil-based",Colorant,,oil paint (paint),,"[""oil paint (paint)""]",synthetic,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa8ca626-ac09-4abf-91ed-8f98bcf0306d,,,Wood,Construction Material,,wood (plant material),,"[""wood (plant material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa8db799-7cb3-4581-a592-17873afc9d5c,,,Wax,Binding Medium,,wax,,"[""wax""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa8f2ee7-4897-4e26-a107-6ba5c6f6d302,,,"Raw Material - organic (seed, nut, etc.)",Colorant,,raw material - organic,,"[""raw material - organic""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa94c7dc-88be-4d6e-9c99-03260cb096c6,,,Natural Resin,Binding Medium,,natural resin,,"[""natural resin""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa9c5920-311d-422b-a147-30baeed15151,,,"Paint, encaustic",Colorant,,encaustic paint,,"[""encaustic paint""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa9ed6cf-3511-4216-8ef4-ffcfcfa1d9cf,,,Dye,Colorant,,dye,,"[""dye""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa9f22c9-d105-4f98-a58c-4d26e233de6d,,,Raw Material - inorganic,,,raw material - inorganic,,"[""raw material - inorganic""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaa3ae44-65ea-49ce-a9c0-fe47839583f6,,,,,,,,,,,,,,,,,,,,,,,,,,,Dammar Resin (Kremer Pigmente),,,20.002,Gram,Mass,(No note),Beeswax (Kremer Pigmente),,,5,Gram,Mass,(No note),,,,,,,
aaa513bd-18f3-4881-b34b-410da9f9efa8,,,Gum,Binding Medium,,gum (material),,"[""gum (material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaa7b019-65ec-47f3-b0d1-26f5729d625c,,,Dye,Colorant,,dye,,"[""dye""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaaf0a4a-4f4e-483e-b0f2-03f3daeb199f,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aab0a3da-b79e-4c50-9ecf-1d9530a49a4b,,,Protein,Binding Medium,,protein,,"[""protein""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aab93078-f341-400f-84d5-fc25a1df7c69,Dracontomelon dao,https://www.gbif.org/species/3190527,Wood,Construction Material,Dracontomelon dao (https://www.gbif.org/species/3190527),wood (plant material),,"[""wood (plant material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aabaa390-5171-4594-8c05-963749d1be90,,,"Raw Material - organic (seed, nut, etc.)",,,raw material - organic,,"[""raw material - organic""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aabece81-03b1-4e7c-8109-87d901aa0b07,,,Paint Additive,Artificial aging,,additive (material),,"[""additive (material)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aabee3c2-a98c-4a50-b25c-2eebc6fcb7c4,,,Dye,Colorant,,dye,,"[""dye""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aabf56ef-2d4e-4cef-a09b-34ede7599dfe,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aabfde55-7b56-47ad-99a0-ce2ae7a1e608,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,Yellow Ochre (Kremer Pigmente),,colorant,0.456,Gram,Mass,(No note),7d7f4615-0af5-4090-9162-221058cd393a,(From reference sample: Resin (0.2) / Wax (99.8)),base mixture,4.038,Gram,Mass,(No note),,,,,,,,,,,,,,,,,,,,,
aac3adf1-a41e-4b9e-b4c9-a86aeb83bd5b,,,Filler,Filler,,filler (inert additive),filler (inert additive),"[""filler (inert additive)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aad99332-f3c1-4d9d-b91f-40d4d4d24e1e,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,,,,,,,,1bb71166-0c53-4c5a-8451-486d5f241d14,(From reference sample: Oil (20) / Egg (80)),base mixture,,,,Base mixture measurement not listed in FileMaker Pro database,,,,,,,,,,,,,,,,,,,,,
aadfec52-0445-4ca2-819f-4461a5277800,,,Oleoresin / Balsam,Component of Another Category,,balsam (resin),,"[""balsam (resin)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aae0893e-8251-4116-9067-694ad1c3c12c,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaedbaef-c02d-496f-b592-fb7d2118f5fd,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaf06de8-d5ee-4f5e-ae77-852bd81c8fc5,,,Photographic Paper,Photography,,photographic paper,,"[""photographic paper""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaf161d1-dafe-4fee-8618-c5505799c735,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaf24e5a-cc6d-4b1d-b0ef-240c65ed8ff9,,,Natural Resin,Binding Medium,,natural resin,,"[""natural resin""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aafb1d2e-0caa-4598-a2ae-0bbce4f16874,,,"Paint, acrylic",Colorant,,acrylic paint,,"[""acrylic paint""]",synthetic,multi-component mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab022c73-662b-422c-870e-6a9b3d430098,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,Lead White (Kremer Pigmente),,colorant,2.805,Gram,Mass,pigment 31.940%,cfe51ce2-f0ea-4357-ba0b-7de1cda0c9b9,(From reference sample: Oil (99.8) / Wax (0.2)),base mixture,5.977,Gram,Mass,(No note),,,,,,,,,,,,,,,,,,,,,
ab030bc6-3199-4788-be82-d5e5f4280b8c,,,Fabric / Textile,,,textile materials,,"[""textile materials""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab04873e-ee55-4f53-905f-154012881172,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,,,colorant,,,,,4d6aab61-e870-4a7f-937d-49a0ceaa8382,(From reference sample: Gum Tragacanth + Lead White),base mixture with colorant,,,,Measurement not listed in FileMaker Pro database,,,,,,,,,,,,,,,,,,,,,
ab0ba3c1-999b-4c0b-909c-fecdddeb68ee,,,Natural Resin,Binding Medium,,natural resin,,"[""natural resin""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab0e3338-5c71-495c-b963-fa39319c10d4,,,Protein,Binding Medium,,protein,,"[""protein""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab1b2a9e-a7a8-4e70-a6ed-2096bf45df29,,,Pigment,Colorant,,pigments,,"[""pigments""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab1c07b4-3596-4970-a291-b660dc928780,,,Film,Photography,,photographic film,,"[""photographic film""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab207f5b-d2c1-4026-b4ad-7f47d3c05385,,,Varnish,Varnish / Protective Coating,,varnish,,"[""varnish""]",,organic - organic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab26245c-3942-47e1-a321-6ed7642cac06,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,Vine Black (Kremer Pigmente),,colorant,1.327,Gram,Mass,(No note),a1b25f3d-a688-40b6-96ec-0014201c531e,(From reference sample: Egg (80) / Wax (20)),base mixture,5.153,Gram,Mass,(No note),,,,,,,,,,,,,,,,,,,,,
ab285c21-aa7e-41be-b2c4-b94b721269dc,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab289831-7024-486a-9833-a0a875eb1227,,,"Paint, encaustic",Colorant,,encaustic paint,,"[""encaustic paint""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab2a23e2-27dc-4d9c-be6e-72eabf80cb3d,,,"Raw Material - organic (seed, nut, etc.)",,,raw material - organic,,"[""raw material - organic""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab2d6ddf-1923-4b1b-999f-8bdc8be68e68,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab32785b-bcaa-4220-85a6-641aa14e2e05,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,,,colorant,,,,,4b9b1596-568a-452f-94da-48b082673797,(From reference sample: Cherry Gum + Lalachite),base mixture with colorant,,,,Measurement not listed in FileMaker Pro database,,,,,,,,,,,,,,,,,,,,,
ab3397a0-3f17-4d2a-8e48-dee71e88d6ed,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab3cedbf-b742-404f-a3f2-0d216cfdc4c6,,,Raw Material - inorganic,Colorant,,raw material - inorganic,,"[""raw material - inorganic""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab4274ac-e8e6-4299-87cc-b6dd1a00fd44,,,Photographic Paper,Photography,,photographic paper,,"[""photographic paper""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab45729d-fd21-404b-a21e-799d29fe266f,,,Dye,Colorant,,dye,,"[""dye""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab4a6e76-0d72-4c6a-a697-ec4d1e404174,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab5848cd-e619-4827-9f9c-99df201b4890,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab58d716-3979-4915-8e34-cb6db9f21cfc,,,Other,,,other material,,"[""other material""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab5962b2-ebd2-45a6-aa5e-20b0c2a747be,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab61711a-238c-42e3-bca7-34164c62ea68,,,Photographic Paper,Photography,,photographic paper,,"[""photographic paper""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab747482-d12e-4391-a9ae-3f55819700bf,,,"Paint, oil-based, water mixable",Colorant,,water miscible oil paint,,"[""water miscible oil paint""]",synthetic,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab7566ef-3677-421c-aece-50149ad8e060,,,Filler,Filler,,filler (inert additive),filler (inert additive),"[""filler (inert additive)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab774ae0-9327-4c64-b679-c7ff7b4512b3,,,Pastel,Colorant,,pastel (material),,"[""pastel (material)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab78c85b-dc5e-491b-8ae0-718a78e726a0,,,Synthetic Resin,Component of Another Category,,synthetic resin,,"[""synthetic resin""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab7a05ce-8cc6-4117-8e8e-daaa5c547770,,,"Paint, watercolor",Colorant,,watercolor (paint),,"[""watercolor (paint)""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab7ad71f-fd5c-4b95-b78b-95bd4a38b458,,,Gum,Binding Medium,,gum (material),,"[""gum (material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab826e49-64d8-4f9e-a280-6d16d1201ee4,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab8fc64a-5eae-4fa9-851e-1359402edd36,,,Pigment,Colorant,,pigments,,"[""pigments""]",natural,multi-component mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab970a77-5db3-4e8c-94b5-622f80c7859e,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,Charcoal,,colorant,,,,Pigment measurement not listed in FileMaker Pro database,,,,,,,,Lard,,,,,,Measurement not listed in FileMaker Pro database,,,,,,,,,,,,,,
ab97b8b0-199f-49db-9749-22001bfbd2b9,,,Pigment,Colorant,,pigments,,"[""pigments""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab9bf500-1036-4d26-989c-c7470c8c74ba,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abad2516-9c9d-4587-a2dc-39fa13212cfe,Laguncularia racemosa,https://www.gbif.org/species/3189382,Wood,Construction Material,Laguncularia racemosa (https://www.gbif.org/species/3189382),wood (plant material),,"[""wood (plant material)""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abafbfe6-38b6-4477-9a26-720bbf8e36a2,,,Dye,Colorant,,dye,,"[""dye""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abb1b2b1-d0e2-46cb-ad7a-a08e1a68090d,,,"Paint, acrylic",Colorant,,acrylic paint,,"[""acrylic paint""]",synthetic,multi-component mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abbec970-559f-4a21-b82b-b0cc8e2b12ca,,,Pigment,Colorant,,pigments,,"[""pigments""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abbfb86a-7072-4cd4-8cfe-df90a166cba4,,,Pigment,Colorant,,pigments,,"[""pigments""]",natural,inorganic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abc52e29-0c61-4057-860b-3439bc9f12ba,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abc7c5fd-d2bf-4040-8c00-70106d06d41b,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abcac952-1d1c-4518-bdf6-ed72ac4ceb57,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abdfd1b5-e72e-4a9b-a9a3-be08b016e9e5,,,"Paint, acrylic",Colorant,,acrylic paint,,"[""acrylic paint""]",synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abe07179-08b5-4b2c-beea-4c6cfec077fb,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abe37582-a9cc-4cde-b3fa-0d576cf43cbb,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abe431a4-9f21-4ad0-bb47-2cd4b33b9701,,,"Stone, natural",Other,,natural stone,other material,"[""natural stone""]",natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abf545e0-88bb-4a99-a1c3-38148436b16a,,,Prepared mixture,,,mixtures (materials),,"[""mixtures (materials)""]",,,,,Yellow Ochre (Kremer Pigmente),,colorant,3.204,Gram,Mass,(No note),16ee3570-49e2-40b4-9ede-7b8cbde81868,(From reference sample: Resin (50) / Gum (50)),base mixture,5.986,Gram,Mass,(No note),,,,,,,,,,,,,,,,,,,,,
