rsci_uuid,Chemical Name,Mixture Type,Sample Type,Typical Use,sample_type_value_uuid,typical_use_value_uuid,mixture_type_value_uuid,mixture_type_pref_label,sample_type_pref_label,typical_use_pref_label,mixture_type_value_uuids,object_type_value_uuids
061b2808-b726-4093-9b2c-c41c7c877649,Calcium Carbonate (primary),Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
aecc853c-d327-4a50-aaa9-0e77e51bf233,natural calcium carbonate,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
bed736d9-0047-495f-a73b-37fa7f56b5a3,natural calcium carbonate,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
8f71e534-60e1-4dc8-9b90-23bc315942fc,Barium sulfate (97.5 - 99%),,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
ee54b625-83bc-4921-b86a-4383f285571a,cadmium sulfide,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
24074fe0-6969-4dd5-b700-9d3ffa0eb7f1,cadmium sulfide,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
4135e3b6-3c2d-43ad-8fd9-127a18f156ad,cadmium sulfide,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
db8ed5fd-aa19-433e-ba31-85643f78421c,cadmium sulfide,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
a2062215-986b-4281-ae41-74a6a55c8c31,cadmium sulfide,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
e921fb1d-c516-4cf1-a565-723428484521,cadmium sulfide,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
46ea2a69-d5f2-4565-a237-03f989797b20,cadmium sulfide,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
051901ea-b06a-4713-b3e8-be6dab5a267d,cadmium sulfoselenide,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
30d9340d-df7d-42e3-8d4f-a731ff6140e7,cadmium sulfoselenide,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
e98e18a0-a3bb-46a6-bf1e-eb80e109557e,cadmium sulfoselenide,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
d8b5e117-bea6-48ff-92fe-af1a113d6a18,cadmium sulfoselenide,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
1d67e9d0-5b25-42d4-aae7-01b4ef0aef47,cadmium sulfoselenide,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
7452a1b7-418c-4eba-99ff-57b474c20417,,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
e2e8a9a1-28bb-459a-a550-d0f15dbd9a6a,strontium chromate,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
f07ef2e3-4519-4edf-9a1d-0e5e06b3793f,,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
768506af-1d43-4615-af25-81589b53ee70,barium chromate,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
501f5945-06df-4cab-95be-4b6892037cdb,"lead, strontium, zinc or barium chromate",,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
8a659019-d398-464d-ac8e-adc0201a25e1,lead-antimony-pyrochlore,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
3d828809-fe90-4ec6-b687-f68bb1a82f30,"lead, strontium, zinc or barium chromate",,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
7941f6bc-ce43-4d66-adb4-8e40dd44dd90,lead antimonate,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
6fbeef49-ff20-4364-a871-dbca14dd178d,lead antimonate,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
865b20e2-45d4-4aaf-9d51-31fda10254ca,,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
d9617b23-f349-4e1b-b4cb-57db4e1b10e6,Pigment Yellow 35 (45.00%) + Pigment White 21 (52.00%) + Pigment Blue 15:3 (3.00%),Inorganic - inorganic,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,6f30052b-ef11-43d4-bd59-76005eff8da8,inorganic - inorganic mixture,pigments,,"[""6f30052b-ef11-43d4-bd59-76005eff8da8""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
e75703dc-d466-4e84-b347-89019439f90e,Cobalt-zinc-ammonium complex,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
2f5fad99-de88-4306-9cac-d21871dafc7d,Pigment Yellow 35 (23.00%) + Pigment White 21 (60.00%) + Pigment Blue 15:3 (17.00%),Inorganic - inorganic,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,6f30052b-ef11-43d4-bd59-76005eff8da8,inorganic - inorganic mixture,pigments,,"[""6f30052b-ef11-43d4-bd59-76005eff8da8""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
832216ee-a7fc-4b5b-bd14-6d7e11c41ce5,Copper(II) acetate-1-hydrate,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
c77ef182-51e9-4abf-b5de-8504d30ee2a4,,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
8ef84739-729c-438e-a717-ad98c48aab50,,Inorganic - inorganic,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,6f30052b-ef11-43d4-bd59-76005eff8da8,inorganic - inorganic mixture,pigments,,"[""6f30052b-ef11-43d4-bd59-76005eff8da8""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
c8bde9cb-33b2-4124-87b9-8f5eaabe9ab1,,Inorganic - inorganic,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,6f30052b-ef11-43d4-bd59-76005eff8da8,inorganic - inorganic mixture,pigments,,"[""6f30052b-ef11-43d4-bd59-76005eff8da8""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
56317d9a-1277-435d-8317-6b26dfc1e7a4,"silica, clay, iron oxides, small amount of manganese dioxide",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
5cae7182-7f7b-4b3d-92e6-94ad53699359,,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
d946d623-6106-462c-b0bc-6b33292dac51,"silica, clay, iron oxides, small amount of manganese dioxide",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
6248c811-9541-4447-88f8-24c94ba3713f,"iron oxide, clay, aluminum, and manganese",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
1592c5e8-bacd-4e72-bff9-0712e101114f,"iron oxide, clay, aluminum, and manganese",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
819f6bac-0ee2-4ff0-993c-bff24163cad7,"silica, clay, iron oxides, small amount of manganese dioxide",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
eec4e636-d679-4921-8682-917649239848,"silica, clay, iron oxides, small amount of manganese dioxide",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
833c37ca-5cd5-423b-9abf-7532da5a656f,"silica, clay, iron oxides, small amount of manganese dioxide",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
5a0c3592-d2fd-4b29-a56a-33b9fdfd6514,"silica, clay, iron oxides, small amount of manganese dioxide",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
f71a3097-4dfc-40ba-b348-5a7252ae48ac,"silica, clay, iron oxides, small amount of manganese dioxide",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
e4dacd5c-e938-4ae0-a584-c3afc18de60f,"silica, clay, iron oxides, small amount of manganese dioxide",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
a2898814-662c-4d2d-bfb8-815c495e0cca,"iron oxide, clay, aluminum, and manganese",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
b54f2675-7efb-4e91-bbc3-46e89dfed252,"silica, clay, iron oxides, small amount of manganese dioxide",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
22fd4dfc-32d6-4f19-b04b-1de16dc9c930,"silica, clay, iron oxides, small amount of manganese dioxide",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
91cccf59-79e0-4d8b-b53b-27248542d22e,manganese dioxide + iron hydroxide,Inorganic - inorganic,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,6f30052b-ef11-43d4-bd59-76005eff8da8,inorganic - inorganic mixture,pigments,,"[""6f30052b-ef11-43d4-bd59-76005eff8da8""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
932781a4-1964-4871-a346-5f95c589b23f,,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
f057fc0b-aa86-43f3-8eb1-e134393c2e7e,iron oxide,Inorganic - inorganic,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,6f30052b-ef11-43d4-bd59-76005eff8da8,inorganic - inorganic mixture,pigments,,"[""6f30052b-ef11-43d4-bd59-76005eff8da8""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
82a69948-6a0c-4c9e-9411-94f6137f68a8,ferric oxide + calcium sulfate,Inorganic - inorganic,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,6f30052b-ef11-43d4-bd59-76005eff8da8,inorganic - inorganic mixture,pigments,,"[""6f30052b-ef11-43d4-bd59-76005eff8da8""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
a6c62b1b-ffce-4998-87cd-91b5d29822e0,,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
d25eaeca-c67f-4f3d-a041-f2331e0f3ac6,,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
7d86dc3e-7447-4d64-a47c-5901712fe76e,"iron oxide, clay, aluminum, and manganese",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
7bbee8cc-9717-4c1c-8188-704bf917d027,"Al-, K-, Mg-, Ca- and Fe-Silicate",,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
c5994e30-2cc7-4d85-8f65-40fe8c32eac4,,Inorganic - inorganic,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,6f30052b-ef11-43d4-bd59-76005eff8da8,inorganic - inorganic mixture,pigments,,"[""6f30052b-ef11-43d4-bd59-76005eff8da8""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
4e731341-f63e-4418-9ae8-b13867b7729b,,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
e8db19fd-bb5f-4bb0-89ac-b50d62828e52,"silica, clay, iron oxides, small amount of manganese dioxide",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
674c950c-bec5-40a0-9e97-16e253efba42,"Al-, K-, Mg-, Ca- and Fe-Silicate",,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
5fad4578-1f44-4a0f-9725-01303b8553ac,coal + iron oxides,Organic - inorganic,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,pigments,,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
3058e4e1-b7b6-4aed-ab6a-0899f8669632,Manganese oxide,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
8b8d0f95-e67d-4436-b97e-ec27ba5445c9,"silica, clay, iron oxides, small amount of manganese dioxide",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
cd5aa347-28ba-4284-9714-bb7edef23713,"silica, clay, iron oxides, small amount of manganese dioxide",Other (i.e. many components),Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,adb36325-2a29-4301-b01d-ed0422d4a414,multi-component mixture,pigments,,"[""adb36325-2a29-4301-b01d-ed0422d4a414""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
cfc045b3-61d3-4f26-b955-2fea1a48182e,,Inorganic - inorganic,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,6f30052b-ef11-43d4-bd59-76005eff8da8,inorganic - inorganic mixture,pigments,,"[""6f30052b-ef11-43d4-bd59-76005eff8da8""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
7cf4df38-762f-460e-ba6e-f67abee7de32,,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
9b3b04b0-8e06-423b-bd40-be6efab6f16f,,,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,,,pigments,,,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
83a75d0c-2ac0-49bc-9af1-9dfef1c0b5b8,,Inorganic - inorganic,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,6f30052b-ef11-43d4-bd59-76005eff8da8,inorganic - inorganic mixture,pigments,,"[""6f30052b-ef11-43d4-bd59-76005eff8da8""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
ee4ad2c9-b1b9-4144-8868-4846be4ec9fc,"sodium, calcium, aluminum sulfo-chlorosilicate",Inorganic - inorganic,Pigment,Colorant,787c3b4c-0f52-411a-b177-46e6afd44998,,6f30052b-ef11-43d4-bd59-76005eff8da8,inorganic - inorganic mixture,pigments,,"[""6f30052b-ef11-43d4-bd59-76005eff8da8""]","[""787c3b4c-0f52-411a-b177-46e6afd44998""]"
cf9459d9-c365-46f1-ad8a-ec2888ffff40,"2-Hydroxy-1,4-naphthalenedione",,Dye,Colorant,f31172ec-2f6e-4c77-abe9-00e7b1936457,,,,dye,,,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]"
983ec4f8-658d-4117-9923-5ed6ee5bc37a,,,Dye,Colorant,f31172ec-2f6e-4c77-abe9-00e7b1936457,,,,dye,,,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]"
3e1c2a7d-032e-4353-afd6-52037988b2f5,,,Dye,Colorant,f31172ec-2f6e-4c77-abe9-00e7b1936457,,,,dye,,,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]"
a01ff5d2-95ec-4b49-813c-5654e8d3ac45,"2-(1,3-Dihydro-3-oxo-2H-indazol-2-ylidene)-1,2-dihydro-3H-indol-3-one",,Dye,Colorant,f31172ec-2f6e-4c77-abe9-00e7b1936457,,,,dye,,,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]"
0931b40e-5dea-4b0f-846f-038a04526d53,,,Dye,Colorant,f31172ec-2f6e-4c77-abe9-00e7b1936457,,,,dye,,,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]"
d3e941ea-7a05-4bdf-be73-73705ee5ab58,,,Dye,Colorant,f31172ec-2f6e-4c77-abe9-00e7b1936457,,,,dye,,,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]"
c8c46aa2-58ec-482d-a3db-2f41b8075659,,,Protein,Binding Medium,f2cdaa0c-3cb6-4e4a-b6da-42ebec1d349f,,,,protein,,,"[""f2cdaa0c-3cb6-4e4a-b6da-42ebec1d349f""]"
2ca0f34f-2f56-4eed-922b-ece0f438034f,,,Protein,Binding Medium,f2cdaa0c-3cb6-4e4a-b6da-42ebec1d349f,,,,protein,,,"[""f2cdaa0c-3cb6-4e4a-b6da-42ebec1d349f""]"
dae1c415-16e4-49f9-ac6c-8e3c7c581a97,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
1ddb6f87-7018-41ab-bb19-9521164e893e,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
3435d4be-fa0b-453a-af89-6219fc04c73b,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
0def1f0a-6d92-4f52-9bbd-1f9de6752bf7,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
6cdc7e30-bc92-43d7-ad58-3f7be2e89cb3,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
05734b21-1b17-4cec-ba4a-230f0c9129fd,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
96d47e4d-0e5d-4059-b37b-ae82bf7a221d,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
13614224-0c1e-4eb3-8908-ee90d2f91145,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
f2c25e26-bcd7-4c45-a3e5-75a6451445e1,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
faac37c0-cfbf-4fc7-8ec4-8ab6b7a4768e,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
c5573784-1826-40e9-9fda-897fa13c13b4,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
ceb0e3a1-742f-47f1-aa0a-e38af3cb09aa,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
11fa73bc-2500-4bdd-9074-43676e3e96e9,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
6d00d13e-4534-419f-95c1-d0fce515320f,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
adcd4ddc-396b-47e4-9e6a-075ac1aa4258,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
ad9f3b57-a77a-4e25-8d30-65ee333352cb,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
7f64032a-bc70-4f68-b74b-81fae59cd84a,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
20afb570-2706-4198-bed8-062fc8ff3e6c,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
908f8bf5-ce37-438f-afaa-ef331be23227,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
1af71cdf-be4c-4649-878e-c745a6356726,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
152cdfe2-6795-499a-9fb0-c05de1810bd3,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
910f3494-7a55-4601-a7e6-8a5ef4e3d2df,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
7ea4a411-c127-4985-83bf-54b2ce6e920e,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
4f061e11-0f9d-4048-bcba-f7a4f927c521,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
9e51a81d-3847-4d39-8cc8-db81949b633d,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
