resourceinstanceid,graphid,graphpublicationid,principaluser_id,prod_1_tileid,prod_1_production__label,prod_1_production_location_geo,prod_1_production_type,prod_1_production_location_related_objs,pt_tileid,pt_production_time_begin_of_the_begin,pt_production_time_end_of_the_begin,pt_production_time_begin_of_the_end,pt_production_time_end_of_the_end,prod_1_production_carried_out_by_related_objs,prod_statement_tileid,prod_statement_production_statement_content,prod_statement_production_statement_type,prod_statement_production_statement_language
86943841-d85b-479f-9303-a42465f43e42,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d447a207-5f4f-41d2-a8b9-058550bb0b6e,"{""en"": {""value"": ""Production of Barcode No. 20229"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-98.5, 39.76]}",,"[{""resourceId"": ""12ab92a6-0269-49b0-a116-6998fd2ce65f"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""3eaa3d54-0c77-4bb6-960e-08dab41b7b07"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",73afbd16-2696-45ab-9c9f-0a07fb15eb5a,2006-01-01,2006-01-01,2006-12-31,2006-12-31,"[{""resourceId"": ""8361d98f-70ae-483d-9f43-897971acc3ef"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""ae5c5c67-9349-4e68-9191-28da54763526"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
86958b94-7689-48d7-9bf9-a4ccc747a825,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3b089bd7-529c-4a37-a30e-a443734a8990,"{""en"": {""value"": ""Production of Barcode No. 23846"", ""direction"": ""ltr""}}",,,,,,,,,"[{""resourceId"": ""926a3255-7480-49fc-b321-ed7545852399"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""1df8b775-a4b9-4426-9553-174fbac3c04c"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
86997600-d3ab-43f1-a2da-5817bcab2570,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ea8fe703-95c1-47fa-8f06-7d52b004937b,"{""en"": {""value"": ""Production of Barcode No. 13750"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-74.22903, 40.85177]}",,"[{""resourceId"": ""814fabf0-6af3-4a72-a864-d0795bd5cf23"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""76d863ae-2e76-4233-b06e-f3d15e3019ef"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""a0899756-885b-421c-8a9f-670b360bfe1d"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""8346539f-4b9a-496d-ab2a-850da10fbb29"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
869edc6a-e777-43c8-b458-e7159f72dcfc,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f681a172-2df4-420b-8515-44973b3d1dc2,"{""en"": {""value"": ""Production of Barcode No. 11857"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [33.0, 35.0]}",,"[{""resourceId"": ""273313a0-f61a-4462-b7fd-8c11d43e9f90"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a5bcd34e-468a-437c-82dd-19d0fd4af6c2"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}, {""resourceId"": ""39808ce7-ae4f-4499-99c6-400a18d7963d"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""7a9beee5-5384-4574-8dd6-32b203ce293a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""5ba6d8f8-628c-42f3-811c-4a1ede287c48"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
86a04359-da14-41ce-9cf3-ff3fa0f5ad58,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,433088e2-11a5-4612-84a5-5b98920bbf77,"{""en"": {""value"": ""Production of Barcode No. 15428"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,"[{""resourceId"": ""5bd76880-3b01-46ad-9af4-d611f0f9ec38"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d94235de-57e4-4dec-a6e8-270525095955"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""32a4ba9c-421c-46e7-b467-35dc52e4dcc5"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
86a066a8-3583-4427-b3b5-aa22c859ee00,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b7b2f8ce-8991-4212-9cbb-457ac9d1583c,"{""en"": {""value"": ""Production of Barcode No. 22340"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-88.46493, 44.41609]}",,"[{""resourceId"": ""6bf51ba2-1fa1-4748-b97d-aa877bf86287"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d4afcf22-319b-4c74-b17a-dda3c31ce57d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
86a06965-ebb6-4719-aa57-b90031295eb8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5ced765c-6038-4040-ba03-0e9648f55148,"{""en"": {""value"": ""Production of Barcode No. 16804"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""01272a17-dfc8-4004-ad22-0abd5a6e7930"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",254c8a34-d826-4e31-bf10-ba60aa5bd04d,1978-01-01,1980-01-01,1980-12-31,1982-12-31,"[{""resourceId"": ""dbcb84f0-b25c-405f-938a-bc3fa3df07e0"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""95aa4a9f-312f-4c40-be1c-14c66540aa28"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
86a539fe-0806-4908-9f7d-478cc8453d87,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a3e29315-15e9-4eb9-8806-d9ebd97a736e,"{""en"": {""value"": ""Production of Barcode No. 21682"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-68.76918, -11.02671]}",,"[{""resourceId"": ""610a67dd-08d3-43ec-baa9-841c2b6d6b4b"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""38487e26-d947-42e7-98b1-dec66b5b3e78"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
86b37669-7b4b-40e3-be26-69a18ffc6e55,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,066d7d2d-4ed0-48cd-91d6-d091cf520d78,"{""en"": {""value"": ""Production of Barcode No. 22358"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-90.26445, 46.31706]}",,"[{""resourceId"": ""8b2292e9-562d-4f9d-ac93-040b3986d96a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""4dbf9698-952e-4cd8-aa0f-fd59e286e866"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
86c32903-feed-471e-a522-dc4f7a6e35c6,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,cb18f9e3-f10d-461d-9a8a-a43eb439c50f,"{""en"": {""value"": ""Production of Barcode No. 12488"", ""direction"": ""ltr""}}",,,,,,,,,"[{""resourceId"": ""a3c3758c-0dc4-45e3-b618-b91c5de1d543"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""f547c8a9-b230-440f-bbe3-6554caed9f88"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
86ce2148-6913-4d5c-a276-75368262233e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ea3162be-0830-4c3a-94e6-2cb3a2360d80,"{""en"": {""value"": ""Production of Barcode No. 16610"", ""direction"": ""ltr""}}",,,,68deeb1a-b80d-409e-a15b-c5356e681acd,1992-01-01,1994-01-01,1994-12-31,1996-12-31,,,,,
86dd3167-8733-4938-99c0-e7ba1fb330f3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f64c3699-6b55-48c5-a393-0782229733a1,"{""en"": {""value"": ""Production of Barcode No. 16342"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,"[{""resourceId"": ""5bd76880-3b01-46ad-9af4-d611f0f9ec38"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""4d10652c-8987-42d2-9b6a-170f69ce23a7"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""4edc0284-d1c4-4a6f-a712-fbf100722c6d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
86e006ef-add3-40cd-8563-d24fd3e3a096,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c1d1e014-c612-4a7d-96db-a077250a12f1,"{""en"": {""value"": ""Production of Barcode No. 19788"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""f1e9be04-8910-4900-b8ed-5e3654855850"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c8df7aa8-7449-46c7-b478-d2b796a542ef"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
86e029d4-3883-425d-8f75-a7a0ac32adae,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8eaf05c4-e004-417d-afc1-6bbe270eaf57,"{""en"": {""value"": ""Production of Barcode No. 12878"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,"[{""resourceId"": ""3973c7cf-c3f1-4def-bee2-204a5d32eba9"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e6b4b5ea-737b-4519-990b-490af340d56d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""2c4ea4a0-48aa-44fd-836e-cc6d174290c0"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""b54d4e44-90fe-418b-9068-7dd6d903123a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
86e0ca02-1e25-48ea-9bcb-4a0db9604f5b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1bc18823-90ff-4827-8d20-a697945dffe6,"{""en"": {""value"": ""Production of Barcode No. 12611"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [79.0, 22.0]}",,"[{""resourceId"": ""698b92af-a502-4344-9f7a-5ec7dd7551c5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""aa802ddd-7c8b-4cab-b77c-805d42da843d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
86fcefb5-a950-4294-8add-c1403bea4d47,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,12c9f2e0-98e0-4ed1-83a6-370be92d6c34,"{""en"": {""value"": ""Production of Barcode No. 11855"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,"[{""resourceId"": ""5bd76880-3b01-46ad-9af4-d611f0f9ec38"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""46b8bde5-fa2b-4236-8494-6c2a63f3615f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""86c5d333-9933-4161-8938-0c03189bd275"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
870334bf-144f-49cf-a12c-ef5b992300f8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b9cf224e-50f2-4dd0-83b2-4caef914a41f,"{""en"": {""value"": ""Production of Barcode No. 21601"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-87.5735, 46.66295]}",,"[{""resourceId"": ""60394141-6c3f-49f1-848d-1ccd1b150cc3"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""67765f77-13a4-4297-a9d7-06f025ac0ee8"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
870fd414-8682-469b-8bb9-9e2674dd9580,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e5705190-293c-4eda-8706-4fc69ccf70ed,"{""en"": {""value"": ""Production of Barcode No. 11290"", ""direction"": ""ltr""}}",,,,,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6bf1ace2-383d-4f11-993d-28bef96c88d3"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
87146176-cabb-4027-ae7c-8daef8a97358,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,dabcabd7-c0f1-4803-ad51-bb3dba6abfc4,"{""en"": {""value"": ""Production of Barcode No. 19910"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""7ea39805-630d-4725-af86-5c5dd73dd2e9"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d877a3ef-f43f-49bb-a895-82e6667ff2be"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
871913f9-3b88-4b2b-bc87-8e1d7b3699c8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f6dd4383-9cdb-4f40-bebe-a4a5517e108f,"{""en"": {""value"": ""Production of Barcode No. 16694"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [6.90831, 51.22235]}",,"[{""resourceId"": ""7cdbd64e-143c-4382-919d-ea3246fd1344"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""93872720-f25f-4c3f-bdd7-dcc3974d51e7"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""f253dd8e-827e-4ec4-9815-2d717129eec1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""95bd4f35-6f70-4f6a-b655-c586c13008f1"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
871d909d-48f3-4216-be14-371b85efc138,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2bc48700-30d9-4b30-b176-d23927406197,"{""en"": {""value"": ""Production of Barcode No. 12179"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-46.565, -23.69389]}",,"[{""resourceId"": ""a6aa2d4e-dafd-4c26-bba6-dbcf5bbdd007"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2faa2c64-535a-4715-9c39-6c8a9659f578"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""72e036b9-61c5-4015-a2f9-40c52004951b"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""beeb7a71-45f0-45fa-940a-dfb4f5f63616"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
871f286b-9746-42df-9a6a-86618e8072c7,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,fef7e36d-d059-480d-a305-15d74ed4f71d,"{""en"": {""value"": ""Production of Barcode No. 19381"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""72805fb3-b0e0-4837-8321-ae53910e8506"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""0cd7a3f5-e67a-486c-9406-b8768872504d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
87209536-aefe-4931-9fbd-0db7b02e1b4e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,01abd09c-534a-4074-901c-73bceabca4d3,"{""en"": {""value"": ""Production of Barcode No. 17713"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [9.14062, 48.69096]}",,"[{""resourceId"": ""bb9faa4e-ea43-4423-80c5-611a657a62bc"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6624651f-cf85-42cd-8629-106d83969cdc"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""85080b00-046f-4721-b076-42d7e0c72c55"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""cf87cc52-6689-40da-a807-5c177296d719"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
87210eb3-a6bd-4052-ac58-440e698fc6f3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,dfeaf150-d907-491f-bb51-1b304128c2cc,"{""en"": {""value"": ""Production of Barcode No. 10514"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,"[{""resourceId"": ""f4aa9811-2484-4374-ae91-0361b6569502"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""0fc3e455-98c0-45ef-a48b-feb6d7562877"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
8725c8bc-cdb8-4e1d-a3a6-8ef240755b27,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b57d2d0c-608a-4a54-a0ee-6531afe4954d,"{""en"": {""value"": ""Production of Barcode No. 22684"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-112.55387, 34.59988]}",,"[{""resourceId"": ""823498ae-6939-45c4-8afc-ff30e3a7e929"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""36a570dd-881e-447d-8ba1-e3a372081c7b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
872852e3-0962-4500-bfe7-51784d45116b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8fe5d6b0-c1e4-4c68-acc7-b22dcf099b34,"{""en"": {""value"": ""Production of Barcode No. 22440"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [24.0, -29.0]}",,"[{""resourceId"": ""1a8013e2-17f6-4424-9861-c80d54210619"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""f12d39f0-5ca8-4641-b320-8759b674becc"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
8736f533-9b2f-4258-8961-9b344e1c5108,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,157808d4-2783-482f-a3d2-92eaedf2bd3a,"{""en"": {""value"": ""Production of Barcode No. 17390"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.70312, 52.16045]}",,"[{""resourceId"": ""c82ad3b5-fc69-4930-abfc-8cd06f28534a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""9b741a5d-2022-42c0-b61d-a816129eae23"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""ba60eaf7-6c56-44fb-a7e8-8d16f3037459"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""f0ea56bf-c36c-4a72-899c-c38fd067ffe5"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
8739c2ba-69f3-4e18-a2b6-5761abbc52fd,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0549ecb1-7bea-427f-a40c-94c23c71d52e,"{""en"": {""value"": ""Production of Barcode No. 19846"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""49d1f1cf-4a66-4892-a2ea-7dea1d418a2f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""727667c8-00d1-41f8-9a16-d7726b0d359a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
873c857e-8676-45db-8163-5714bbb27812,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9f282cb1-2198-4ec5-abd8-a60c601932b3,"{""en"": {""value"": ""Production of Barcode No. 16229"", ""direction"": ""ltr""}}",,,,a1a4eda6-d5ca-4e49-9e23-49cb31b17ba3,1990-01-01,1990-01-01,1990-12-31,1990-12-31,,,,,
87507a7e-7596-41dd-a428-fcf691e1055a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e36d6f60-c4be-4a78-884f-b8de93da68b2,"{""en"": {""value"": ""Production of Barcode No. 10335"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,"[{""resourceId"": ""f4aa9811-2484-4374-ae91-0361b6569502"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c31a0571-8811-4d30-8b94-f5efbb8a4e96"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
