rsci_uuid,Fire Safety,Health Safety,Other Safety,Reactivity Safety,group_uuid,fire_safety_value_uuid,health_safety_value_uuid,other_safety_value_uuid,reactivity_safety_value_uuid
0bbbcc2e-3901-48d8-bc02-14ebe23d34e8,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
03d4709e-0cd6-46f6-927c-de2509c06d2d,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
bdaf13c8-261f-42fc-889d-1d442ee9eadc,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
6819fd45-d608-4a29-ac35-0cfc9e4279f6,2.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,141fa84a-489b-4897-a9ee-3e9515517578,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
d0d50a7d-6fbf-4d13-9894-6693ffb4b97b,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
3b2a79e1-9577-43e0-bdf6-2f98ab9c649a,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
ef111972-5d1a-489c-8ea4-cad111f80c78,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
28d0fde5-b86c-4624-b27d-36131d016802,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
aaf24e5a-cc6d-4b1d-b0ef-240c65ed8ff9,2.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,141fa84a-489b-4897-a9ee-3e9515517578,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
9c95bd28-d466-42a5-84ea-a6b1ee644b4b,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
01adbe09-144b-4bbe-b8db-98edfe6586a0,2.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,141fa84a-489b-4897-a9ee-3e9515517578,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
c4762f26-538f-44f2-b389-8bc6d2b97be1,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
44af4b4a-ef6d-4fb8-960e-5e14f1461848,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
ca6fd900-71a6-4da7-af2c-621025c88425,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
2afdb554-3360-4fdf-8f18-fc7c38fc07e0,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
a73c2f1d-203a-41d1-aa8c-86c269f11153,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
54f59271-6aaf-4b25-afc9-f5af9cfa4bcd,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
5c6f2e4b-371d-4288-9262-0b6e3bef01d5,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
bd471a43-d001-4764-b2af-9c9f0906d804,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
2c8a80ee-a89b-45b7-844d-b599794e54ab,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
84e5304f-6642-4e80-aa5f-704bb61eeb80,1.0,1.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
571cba58-7e2e-410b-87ae-e17eb6f3fcd7,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
9041d70f-c8e0-4e7c-90f5-23e7eb8400a2,1.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
5285b456-5924-4afa-802a-ff71195c93e7,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
15f7f490-edd2-46e9-899d-9d0a78342e67,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
b6c2b7ff-d299-463d-a721-f60795c5b4a8,0.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
3dec4b2a-be05-406e-ae7d-9aaf16de797d,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
eeb3ee80-dac6-441c-b68a-a71be20d7cc9,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
c01d6f87-b7f2-43cf-b4c1-2a5e2dc4bbb3,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
590d7d32-85b7-4fc8-be8e-834fba5cda07,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
85cb7a93-b1c7-42d1-ab75-9130edeff470,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
663ad7e8-767f-4cfc-aa20-a9f5e5ef0958,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
f2ad9f5c-2ed6-45a3-b068-f8468da57509,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
190c8482-c1fc-4cd5-b402-f65e86591dc8,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
5e4168cb-5548-436c-a21d-a97c95ccaa7f,0.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
1be6079f-87b5-484a-b18b-879cd821c299,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
b6b6b386-7145-4381-a8f4-55f25a2f3457,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
7c0c8757-7474-436c-9215-4a36b4dc5dcd,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
a200a5bc-ae8c-4031-a2a0-4c8457eabd01,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
8fb12469-c32a-4380-99ae-3bd4673066c9,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
119cd50d-fd26-4fa7-ad87-5e52f7f3756f,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
f55aa07e-2ec1-46e4-b76d-3c0ed7fca4b1,1.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
ed587890-a40e-4d60-bf2c-39fa4d04a7a2,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
837cd2ed-5038-433c-81c3-f5dc471a9682,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
3dcbcf34-ffe7-49a6-b34d-38334f6f7a07,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
b6a453b7-eaf1-4976-b987-cfba7b4e9335,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
39658dda-d84f-428d-9eaf-993f1f41b179,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
a9deef46-ac4d-47d6-b157-ab52154d0287,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
4e3f6cd8-d34f-4ef3-b6fc-28441a6c0df7,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
80dded2f-1dff-4f7c-bf62-1af84747f0a1,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
ca7f6880-d379-4176-ac83-38833177507e,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
68cb7b85-1c00-4c3b-a78a-0e1bda1dd6ab,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
8006cfe1-41d8-4dd6-9e72-92f909e59d1d,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
4b01ecea-8613-4f1b-a0d1-204f35d5f9a8,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
c0c12ed1-de2f-48cb-926d-f745a962954e,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
a78c7b4e-ac62-4b93-ac79-2518c5ef1f5e,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
fe3953cc-3d08-491e-a366-8df73fb2112d,0.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
ec2b88b1-f5c1-4d74-a210-6a0e70891dc4,0.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
40f6a57d-f9ee-4c0d-8d67-590d562e7a51,0.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
4ed846ad-1a7f-4c10-9da7-148b57fcc0b9,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
90fb8f33-19c4-49bf-a508-80e1cbf623e5,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
b25afdae-6a2b-4c86-afd3-17047fd5aab7,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
aec7bcd5-7bc6-4802-8407-c49ed6ea2179,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
25842fbc-41d7-4d2c-82a6-31e29e0d9f86,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
8e948805-8483-46be-919d-173af2722d68,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
b8abbb9c-13aa-442d-9088-bfbe0934cc44,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
d9ab2d90-281c-4fce-8954-65ef22c294ff,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
5efe0359-e2c7-4f37-be4c-262cf7bfcf30,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
6568c0d1-14ad-4594-b40d-09b09964684e,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
31988caa-0060-41bb-abb8-8533a45da8b3,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
d97d6453-4b3b-4825-8f86-1dfdf6352078,1.0,1.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
669afde9-8371-43e2-ad72-9fb539115bd1,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
2c130240-1fc3-42d4-857f-6081ca401cf7,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
003d14d2-2276-4997-936e-f8cf863ff75b,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
6fff3377-2c22-4244-99fb-3711cac6e232,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
8681747d-a24f-4dab-bcec-5768d0a6a71a,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
be66272c-5b22-4bcf-ae11-53b61228b7c9,,1.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,4fc13889-bc88-4fc5-8ae8-56748363caf4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
7c388467-4b2a-483b-a3de-e0038dd13060,,1.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,4fc13889-bc88-4fc5-8ae8-56748363caf4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
e871f42c-4065-499d-91cc-63025b74f1bb,,1.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,4fc13889-bc88-4fc5-8ae8-56748363caf4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
7d5c588a-f33d-4ecd-bdf5-7a616d92e366,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
e9744efa-8fcc-4b19-8f33-ddc76ac0b47f,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
b671f140-aec7-4ae8-9a3f-5b814298303c,,,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
54c492d7-1cb6-4c4f-be59-c115978085d5,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
d6320534-e217-42aa-8be0-65beca356087,,,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
dc6e4ae3-addf-495f-849e-b1864ba0df67,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
7676c113-8099-44e7-9123-c7b27a8052fc,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
4d3810b8-f556-4303-b31c-6af7ababe567,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
d87e6c69-a535-4634-9521-6e6242f293e6,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
677f470d-faf4-4198-b937-5e5dc209ae8a,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
9f3fb173-ceeb-49a7-b569-6d930788cd0b,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
db8f47e1-d532-4d56-b68c-efab5e36c8c0,,,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
e74f99b3-b746-4ae8-8dbe-d35028e28465,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
ea646999-e387-4de1-a246-1b50d2397d5e,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
0bc7e9f2-8c5f-4a65-b52c-2d0a13d76dbb,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
3472350d-ce8a-47b5-b302-564eac582f40,,,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
d99465d6-5b56-4315-832a-3d9cff1eb5f4,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
b3a3e7c2-874a-4676-b110-ce7ace4e9452,,,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
48698071-6ed1-468f-b488-b39eb45f5944,,,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
848c6a00-a8d9-4288-b2d1-73c4038929b4,,,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
f6a41f43-7087-4e7b-bd8e-d3c42def8204,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
4b7612bb-70e0-4296-9bdf-c3c8516afa55,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
c61f10a0-4369-47eb-8920-e2383716e5c9,2.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,141fa84a-489b-4897-a9ee-3e9515517578,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
91d5e0dc-4674-4652-beef-431906d56f68,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
