resourceinstanceid,graphid,graphpublicationid,principaluser_id,notes_tileid,notes_statement_content,notes_statement_type,notes_statement_language_,notes_nodegroupid,physical_form_tileid,physical_form_statement_content,physical_form_statement_type,physical_form_statement_language_,physical_form_nodegroupid,tileid,production_statement_content,statement_type,statement_language_,nodegroupid
2dc8cbba-9d4b-4bde-97fc-fb05eb2cbac3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,86f16ef9-5ea1-429b-b826-48ec88f0fbff,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
a1d6b2ff-ef34-408b-8a90-e3ca21327267,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,20366535-7a9b-40b3-a669-229f029f335f,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
36b2ffcc-502d-46b6-b151-fea1f31e74c9,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0cac9d2d-3caa-4a13-ab6a-aea47630fca2,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
b7d03e97-76b8-4805-a7f8-2e0e56bf583e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ac6d0718-fc41-4b95-b7ce-88bc0283628e,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
d9a4be1d-39a5-4460-a76c-0a06197d7131,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8115d880-6d50-4a2b-868b-dda78b986327,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
55edbe8e-e4fd-4b99-be9a-18a68b2dd188,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9ae71b5f-f0fb-4973-8411-7bcdea6a34ca,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
ec69ecd1-3f28-46d2-932f-75ad6d684362,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5ac74f28-078f-4248-8487-28a647cc0f2c,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
9b47f591-9425-4dac-b683-9e37daecd26a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,77127372-78e6-4362-9116-1e6a9f46e06b,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
4b99b4da-fb3d-437b-a245-8bd5a4285045,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,324edfc4-58cf-4de9-a898-3d2eb26b0657,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
843f0964-0baa-4159-b3fd-4ce36731fda6,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ce283a10-cfda-49ac-bf59-a65f09c5a207,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
fe68510b-758c-4b16-8eb8-db770c3f21ef,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2f571b18-ed2c-40d2-b78e-0b45b25a0ea0,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
11f14715-755f-4cc5-b78b-a42115fb19db,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,45348df7-35d1-48b1-9db1-66cfa2818f80,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
c0241fff-bcdc-4fae-919e-d1536e8bb552,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d20503c3-9de5-46f6-94ae-fc7c33c50ac1,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
13d5fd1c-a53c-4c86-a02d-9e03da74d7bd,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7d6328c5-7230-444a-a611-8252d877ea83,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
ce14cb0f-2c4f-4c46-b50a-e6cf0d3e64fd,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0ed1f5ff-f298-4aa7-a9c0-7ae1980d9395,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
e1778af0-a7d3-4873-bbff-41af69640da8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f376e753-9042-4de0-9423-cd91df622639,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
2f10d570-d0e0-439d-8c72-4d41cbc970d0,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3ee2393b-bf7a-4cf1-811e-6a333022ae89,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
73c11750-6e24-46b1-9231-8624b3f4d1ce,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,38d48897-e3e9-4ca0-9def-d0b74c30c6a8,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
7430853c-1c29-4bdd-98aa-a1db7e9dfe1e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b1ad1835-5c6c-480a-986a-1b668658390a,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
16985af0-bf18-4a07-97bb-4981df01ed08,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,10b5778f-8b9d-4e75-ab2d-c6d3dc5aa0e6,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
62d38491-ed18-455e-b9da-c14265214fd3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,23c9985a-e5eb-47d9-81ac-2a194f48e5d4,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
8ef0d6b9-cb28-4a9f-b78e-5704023ec338,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0c3a0b9e-014b-4f1a-b476-476fec08c48f,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
c8708680-e1da-4f95-851e-2af1c3bbad0e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9b2bf95b-d41c-43c9-8906-cc8b1399e510,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
a21f0ee3-688a-474f-9484-e37f634de2b4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c016e08b-5503-4c48-9c46-866123d7fc7f,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
52c442c8-3616-4056-9242-88b956485d38,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0998e64c-493f-4571-963c-4c852f067f40,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
0d739ba8-18c8-47f4-a362-c3c9850797a8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c1ef2002-67b3-4378-b8e8-7ce1bcc0a97d,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
f7fe36ae-a923-4734-8b52-dee57dc0f420,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7b20cd97-3f8f-44bf-bbf7-53dc7b59b9ea,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
2557ddef-32c0-4f29-a9bc-ff6ec843a25b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d58812ed-1733-4e79-a26a-4ef146cec62d,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
ac320f30-ff3e-47fe-8914-0607a0b8c48d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3f86944e-cf5f-43e6-bb76-29da190ad531,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
3cbad33f-6be0-4bd7-a604-04622b416312,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c24f1990-7012-4600-9737-64f65746d55f,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
3abdb0ae-db81-41db-8ced-b9c291d22c31,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,35ce18b8-949a-4cc5-a704-9904605849e2,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
aab93078-f341-400f-84d5-fc25a1df7c69,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d006242d-9d19-4bd3-bc57-f1bffb0b8112,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
9ce9b6a8-e837-44dd-8952-d28002b9d4c3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7fdea06e-7949-4b2b-9b23-60d0755aa541,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
67b94296-cddd-4c0a-8907-1f38de285961,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5f0392bf-4723-4cdb-9269-1c74eebb9b42,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
ba911696-e9b6-4388-9033-6487334771cb,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,bd90bc22-1ac8-45d8-a8b4-6a7319e2a69e,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
c1eaa0ae-0501-48d4-b49b-35d0ec5c9622,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,dbd51228-cf69-49af-85af-59de1b0b00d7,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
28ea66f4-6707-4eb8-b683-752722a10d7e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,bb3032aa-3a1c-4f36-b242-29d85c47555a,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
7d05d121-0a92-430f-96db-ae98c7fb3b8b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,47602bc3-db9c-4e35-8a23-39bac6c5a1d5,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
c8d126a7-4e39-40a1-a309-41c3aeaf89f0,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,6cf131e5-a1df-4696-a14e-c11e39c102f8,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
9a6447fc-bc21-42d9-990b-1db57dabf095,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,33a36098-be1e-45f2-8c24-08b82707b0a2,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
85dff587-f742-4eab-9c46-c366ab4186ea,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2aaf0559-e910-4a42-a37d-feda71264e65,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
13c178f6-ce5c-4f5b-82bd-1972583df00b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7ffd5612-2658-421f-9b48-4d0b0d9e0f34,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
b6d94d85-abd7-46ea-b8e0-5308a63adf09,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,91466de2-08a9-4d7c-be82-c6255bc5940e,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
9bcd20f7-5d25-40a0-ad8b-fb0015b4f59b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ce64712f-78cc-486f-8fdb-a9acb2a155df,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
ae4c7d78-62a5-48d0-a569-6129325e6641,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4351bd25-e689-4e7c-bb2b-01edef86bd8a,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
3939244b-7158-42ae-8a00-77e31cf7c6db,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c914d071-a6a9-4aec-8539-123a524bc6db,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
7fb96d6d-b4c1-4736-a4c9-2722c16be555,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,98a1546d-9d07-4297-b223-7c54d4389cf6,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
36863793-f5de-416a-a5ee-de2fbd4246ba,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d405cbe5-f518-448a-893e-055aa1df1ec4,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
fcfd7acc-b4cb-4676-9562-aaab414438ea,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,95c73208-e5fe-4ae7-9dba-24f8ed841021,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
a9e41ca0-9746-4a4b-9ee3-9374367ad0a7,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1d66535d-d2df-431a-9178-1f37a6fd2b99,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
bffc95a2-4d3e-4ad0-be66-31d7c57152fd,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8f8bcf21-0ed7-4181-8835-5e4c21021db2,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
1e1774d4-ae46-43c5-8f0a-ab1e6c66bb51,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a2091622-88d0-430c-9d74-7917924a48b0,"{""en"": {""value"": ""part of World Timber Collection"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""","""""","""""",
