resourceinstanceid,graphid,graphpublicationid,principaluser_id,common_name_tileid,common_name_name_content,common_name_name_type_,common_name_name_language_,common_name_nodegroupid,common_name_tile_data,barcode_no_tileid,barcode_no_identifier_content,barcode_no_identifier_type,barcode_no_nodegroupid,barcode_no_tile_data,tileid,facet_type,facet_type_metatype,nodegroupid,additional_names_tileid,additional_names_name_content,additional_names_name_type_,additional_names_name_language_,additional_names_nodegroupid
18c09b00-c7e4-43dd-acce-383cab6c511a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,30974911-ff66-4070-b5f9-af4c94c9f67b,"{""en"": {""value"": ""Kodai Rokusho (Forbes: 9.20.1 treated with burning)"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Kodai Rokusho (Forbes: 9.20.1 treated with burning)"", ""direction"": ""ltr""}}}",154b4cb5-3b4f-4843-96ab-368c2e3adf95,"{""en"": {""value"": ""15007"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15007"", ""direction"": ""ltr""}}}",8204ce28-259b-4efa-8fda-31862dca2b09,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,,"""""","""""","""""",
dec093f9-f633-4cd2-aeb2-659f06ec0993,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,85b02a57-48bf-46d0-ad41-3d41dce73674,"{""en"": {""value"": ""Clam Shell, ground"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Clam Shell, ground"", ""direction"": ""ltr""}}}",c87fb3d9-9a06-48ee-a4d8-8e09c41e30f6,"{""en"": {""value"": ""15008"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15008"", ""direction"": ""ltr""}}}",768544ef-5409-4190-bd36-30d4f48204db,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,,"""""","""""","""""",
50b79b1d-1ff3-4d1a-a0cc-6edf9362ed05,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0cae4e29-2aae-44e3-87c9-fbf7139c880b,"{""en"": {""value"": ""Fayal"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Fayal"", ""direction"": ""ltr""}}}",dc943b45-2b12-4f87-89ac-22ee9b4c9570,"{""en"": {""value"": ""15009"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15009"", ""direction"": ""ltr""}}}",8625e6c4-41b1-4693-aad0-25bc1bb01bbe,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,,"""""","""""","""""",
56f34654-ce27-403b-a995-466380db004b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,46dd47f7-77f1-4f00-84ce-62b38ed7b14e,"{""en"": {""value"": ""Drying Oil, pale"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Drying Oil, pale"", ""direction"": ""ltr""}}}",49b08a25-9a1a-41f2-98fe-5619beea484a,"{""en"": {""value"": ""15010"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15010"", ""direction"": ""ltr""}}}",ca2a8147-08b8-4a36-bcbe-df9b136dfe04,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,,"""""","""""","""""",
4ed846ad-1a7f-4c10-9da7-148b57fcc0b9,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,34e5aba8-45d8-4a97-becf-725a4e77f680,"{""en"": {""value"": ""Linseed Stand Oil, purified"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Linseed Stand Oil, purified"", ""direction"": ""ltr""}}}",f74be0b2-173b-44a2-9fdd-eee925e491d6,"{""en"": {""value"": ""15011"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15011"", ""direction"": ""ltr""}}}",1a53423a-f7c8-444f-9d89-c07d96f783b4,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,7afeb822-1719-480e-bd13-fd4fcae78abf,"{""en"": {""value"": ""from Linum usitatissimum"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
90fb8f33-19c4-49bf-a508-80e1cbf623e5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3a5a55b7-7b9e-485d-a54c-55a09121edc1,"{""en"": {""value"": ""Linseed Oil"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Linseed Oil"", ""direction"": ""ltr""}}}",de8aef5e-c20c-40f4-b51f-5d2bb53059af,"{""en"": {""value"": ""15012"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15012"", ""direction"": ""ltr""}}}",be307300-2e38-4c80-89d7-5502a05a351f,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,04141ed9-6af3-4545-aadd-66b62a50697a,"{""en"": {""value"": ""from Linum usitatissimum"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
b25afdae-6a2b-4c86-afd3-17047fd5aab7,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9914b69d-a8a3-40ad-b090-46a217420c4d,"{""en"": {""value"": ""Linseed Oil, refined (alkali)"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Linseed Oil, refined (alkali)"", ""direction"": ""ltr""}}}",5363abc5-03bc-42c9-89e6-9348c9333868,"{""en"": {""value"": ""15013"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15013"", ""direction"": ""ltr""}}}",001e5228-ec30-4807-ad06-b98a1d64adbb,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,e2d3585f-549c-48de-a1e9-993d557c503a,"{""en"": {""value"": ""from Linum usitatissimum"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
aec7bcd5-7bc6-4802-8407-c49ed6ea2179,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7c5a9294-102d-4a14-9c5e-2ee2404ceac5,"{""en"": {""value"": ""Linseed Oil, cold-pressed"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Linseed Oil, cold-pressed"", ""direction"": ""ltr""}}}",8953e235-8ae5-493b-b9f8-df67ec63526f,"{""en"": {""value"": ""15014"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15014"", ""direction"": ""ltr""}}}",721221dc-69c2-424c-93c5-e3d946dbe4f8,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,18a9e184-8940-4df5-ab17-1705bae6f5df,"{""en"": {""value"": ""from Linum usitatissimum"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
25842fbc-41d7-4d2c-82a6-31e29e0d9f86,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b6f90e84-5cc1-4a47-992e-0f9b6133ffc1,"{""en"": {""value"": ""Poppyseed Oil"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Poppyseed Oil"", ""direction"": ""ltr""}}}",3d42a373-fe86-44a2-a1f3-f48f759b1512,"{""en"": {""value"": ""15016"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15016"", ""direction"": ""ltr""}}}",067c7eff-5ded-4889-8845-d001e38411fb,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,25af4b41-bd71-4c73-8bc8-997e307a58d2,"{""en"": {""value"": ""from Papaver somniferum, Papaveraceae"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
0b7b9b6a-67d3-4791-9e60-6b52939be1a6,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4892d99e-a783-4e02-8e26-4a1f47c0291e,"{""en"": {""value"": ""Walnut Oil"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Walnut Oil"", ""direction"": ""ltr""}}}",7aa6efc4-eda8-441e-a7d7-8135bb8dc0dc,"{""en"": {""value"": ""15017"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15017"", ""direction"": ""ltr""}}}",266a0ffc-3456-4118-99f4-40577ca9c2f8,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,0b2c313c-fd86-4e7f-bd48-62fb3ad9a7f3,"{""en"": {""value"": ""from Juglans regia, Juglandaceae"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
8e948805-8483-46be-919d-173af2722d68,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a7fb3700-f738-427d-bd4f-b26f0f09d2e2,"{""en"": {""value"": ""Linseed Oil, natural, cold-pressed"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Linseed Oil, natural, cold-pressed"", ""direction"": ""ltr""}}}",411143f4-30bf-447e-be43-1729a8f63ae5,"{""en"": {""value"": ""15018"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15018"", ""direction"": ""ltr""}}}",14b57b7b-13cf-466e-90df-35f2073b0128,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,3bbbeea7-b524-49d7-a1cc-d307adf2f378,"{""en"": {""value"": ""Lein\u00f6l natur kaltgeschl; from Linum usitatissimum"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
b8abbb9c-13aa-442d-9088-bfbe0934cc44,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b2827e5a-6016-45f2-9be3-ac7222e98aaa,"{""en"": {""value"": ""Linseed Stand Oil"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Linseed Stand Oil"", ""direction"": ""ltr""}}}",b78a8c2e-1fb0-4f1f-a59c-08d1f68daf6a,"{""en"": {""value"": ""15019"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15019"", ""direction"": ""ltr""}}}",3b6e4368-f3d7-4001-8984-4d6c888de303,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,517499f4-5b56-4b2b-8e54-7af2cb715194,"{""en"": {""value"": ""Lein\u00f6l-Stand\u00f6l; from Linum usitatissimum"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
d9ab2d90-281c-4fce-8954-65ef22c294ff,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,28603baf-ac1e-4341-a149-e0998ebba2c4,"{""en"": {""value"": ""Linseed Oil, boiled"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Linseed Oil, boiled"", ""direction"": ""ltr""}}}",847095d2-5966-4f53-83fa-df016c55c360,"{""en"": {""value"": ""15020"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15020"", ""direction"": ""ltr""}}}",401fcf0b-83d9-45b0-82ba-442c9cf33230,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,24276fda-2ebd-44dd-b0c4-ac141bb65ba4,"{""en"": {""value"": ""Lein\u00f6l geblassen; from Linum usitatissimum"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
