row,field_name,sample_uuid,SampRpt,report_uuid,SampID,SampBy,samp_by_edit 1,samp_by_edit 2,samp_by_edit 3,samp_by_edit 4,SampDate,SampDate_edtf,SampMaterial,SampType,FieldProj,Country,place_uuid,country_new_uuid,Site/Provenance,SubSite,SampLoc,SampDescript,StoreLoc
1405,Field Sample 1405,a5f38829-d807-473d-bcf6-84463c2edd89,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F02.S04,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Fall 2002,2002-23,Painted plaster (caihua),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"taken from an area of interior wall plaster, north corridor, south wall",sample of red painted wall plaster,1-4-I
1406,Field Sample 1406,eafbe4d0-c6ce-4651-bbe6-b5de9ce847b7,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F02.S04,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Fall 2002,2002-23,Painted plaster (caihua),Cross-section,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"collected from an area of interior wall plaster, north corridor, south wall",sample of red painted wall plaster,1-4-I
1407,Field Sample 1407,e3e25694-384d-40bf-8195-00b0828cb1fe,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F02.S05?,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Fall 2002,2002-23,Painted plaster (caihua),Cross-section,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,collected from area of loss on the exterior wall plaster from the west facade,sample of pink-colored upper layer of plaster (on a lower clay plaster base),1-4-I
1408,Field Sample 1408,f0f5b707-fe02-4452-ac6a-1db83559e318,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F02.S06,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Fall 2002,2002-23,Painted plaster from altar table,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"collected from westernmost altar table, eastern end.",one sample contains red paint,1-4-I
1409,Field Sample 1409,034d3a92-c25a-4606-a6e4-0c763ce4477a,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F02.S06,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Fall 2002,2002-23,Painted plaster from altar table,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"collected from westernmost altar table, eastern end.",Sample contains gold decoration,1-4-I
1410,Field Sample 1410,79437ecf-f5c2-4c5b-8754-3a8b7f5ff351,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F02.S06,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Fall 2002,2002-23,Painted plaster from altar table,Cross-section,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"collected from westernmost altar table, eastern end.",,1-4-I
1411,Field Sample 1411,86bb52db-c355-4393-b6bc-8befa72be069,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F02.S07,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Fall 2002,2002-23,Painted plaster on textile from altar table,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,collected from altar table (unknown location),sample of woven cloth used to adhere plaster to the wood support. Cloth is brown and appears to be impregnated with an adhesive. Painted plaster is visible in areas,1-4-I
1412,Field Sample 1412,c2da1d3b-b30a-4aba-94ae-aab3dc208337,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F02.S08,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Fall 2002,2002-23,Painted plaster from sutra shelves,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,collected from built-in sutra shelves on west wall,sample has red and light red stipes.,1-4-I
1413,Field Sample 1413,0f904f78-3ff5-4d73-bd0c-e52fa27f6c5f,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F02.S08,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Fall 2002,2002-23,Painted plaster from sutra shelves,Cross-section,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,collected from built-in sutra shelves on west wall,,1-4-I
1414,Field Sample 1414,8b98fead-5cb5-4260-a333-38986e2fc191,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,CHE.MP.F02.A1,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Fall 2003,2003-23,Painted plaster (youshi),Cross-section,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Summer Resort, Chengde",Mountain Pavilion,from an exterior green column (exact location unknown),fallen fragments from green painted column,1-4-J
1415,Field Sample 1415,cb29ed8a-396a-40a1-a3ac-e74c96f57419,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,CHE.MP.F02.A3,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Fall 2004,2004-23,Painted plaster (youshi),Cross-section,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Summer Resort, Chengde",Mountain Pavilion,from an exterior green column (exact location unknown),fallen fragments from green painted column,1-4-J
1416,Field Sample 1416,57b4379d-952a-4052-9425-b2fdfbee9306,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,CHE.MP.F02.A1 and A3,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Fall 2004,2004-23,Painted plaster (youshi),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Summer Resort, Chengde",Mountain Pavilion,from an exterior green column (exact location unknown),fallen fragments from green painted column,1-4-J
1417,Field Sample 1417,ffafaec3-3ec6-458a-9d8d-739390683b5f,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S01,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Painted plaster from altar table,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"Interior, west altar table, west end, south side","red paint, plaster and underlying textile",1-4-I
1418,Field Sample 1418,0bae3bdd-abce-4b7c-ada0-2974143fab62,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S02a-c,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Painted plaster from statue,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,Removed from fallen fragment assumed from gilded mandorla of middle altar statue,Sample a: red metallic surface and small black dot underside has plaster or adhesive layer; sample b: woven piece of cloth; sample c: wood with traces of plaster?,1-4-I
1419,Field Sample 1419,643c934f-7691-4752-b957-dc61c42796ad,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S03,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Painted plaster (caihua),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"Interior, fallen paint from southeast beam","sample contains 7 pieces of blue, blue and white, gold, gold and red, green (2), red/pink all from same fragment; no sample report, presumed no XS",1-4-I
1420,Field Sample 1420,d1db9b5f-2926-47bb-bd68-8f150a2f89ed,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S04,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Painted plaster (caihua),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"Interior, fallen paint from northwest beam","sample contains 4 pieces from sample fallen fragment: cream/white (2), black, red/orange; no sample report, presumed no XS",1-4-I
1421,Field Sample 1421,3f490161-5e38-44ba-9a99-6bd29d906c0b,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S05,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Painted plaster from sutra shelf,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"west wall sutra shelf, fourth bay from north, top of first shelf from bottom","Sample contains plaster, original red paint and presumed later intervention",1-4-I
1422,Field Sample 1422,2d535c07-a2b5-46c8-9235-00e83dd4a15e,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S06,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Painted plaster (youshi),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"interior north doors, second west bay, middle door, east side, lower panel",red paint and plaster (two samples each),1-4-I
1423,Field Sample 1423,1c44a9ab-836b-461a-9839-582dc25a694e,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S07,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Mortar,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"Mianyue Dian, directly southwest of Huicheng Hall, exterior, east side of remains","lime fill with weathered surface, between two facades of wall",1-4-I
1424,Field Sample 1424,c11ba373-a16a-496c-9afc-327a2a009623,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S08,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Mortar,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"exterior, west wall, center, area with plaster loss",mortar with aggregate (lime/clay/gravel/brick),1-4-I
1425,Field Sample 1425,754401d2-c158-4357-8cf1-f501f8eb6813,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S11,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Painted plaster (youshi),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"exterior, north facade, easternmost door, edge",sample contains paint on cloth and binder,1-4-I
1426,Field Sample 1426,c477de69-e0b4-485d-b680-2e7aa3c99bb5,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S14a-b,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Painted plaster from sutra shelves,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"interior, southwest corner, top of sutra shelves, near window","sample a - plaster layer and blue paint layer; sample b - plaster layer and green paint layer; both have woven texture on underside, both are possible later interventions",1-4-I
1427,Field Sample 1427,6c5052ff-3ee5-488a-bdad-39f363d2afb3,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S15a-b,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Painted plaster from statue,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"interior, statuary, Puxian elephant (east statue), 1 fallen and other from left front flank","sample a: 3 layers of paper, top layer covered with ground; sample b: white paint layer on top of thin gold layer on white-colored ground",1-4-I
1428,Field Sample 1428,409067ac-c23c-40b3-b8db-d08c0c622233,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S15a-b,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Painted plaster from statue,Cross-section,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"interior, statuary, Puxian elephant (east statue), 1 fallen and other from left front flank","sample a: 3 layers of paper, top layer covered with ground; sample b: white paint layer on top of thin gold layer on white-colored ground",1-4-I
1429,Field Sample 1429,8afcdcc1-538c-4ea4-b9a1-8f3f26da9025,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S16a-c,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Painted plaster from statue,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"interior, statuary wenshu lion (center statue), fallen samples assumed from animals chin and tail",sample a: blue paint layer with gold lion on thin ground; sample b: 2 pieces of blue paint on plaster layer; sample c: 3 pieces of green paint layer on plaster,1-4-I
1430,Field Sample 1430,6049f8cd-9d36-440b-806c-45c9bf7e521d,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.F03.S17,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Painted plaster from statue,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"interior, statuary, guanyin hou (west statue), fallen sample assumed from animal belly",pink/orange paint with underlying ground layer,1-4-I
1431,Field Sample 1431,6f122f32-ec6d-45a7-b299-df63fff08095,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.BX.F03.S09,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Paint,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Baoxiang Pavilion,"exterior west side, threshold beneath north door",Red paint already detached,1-4-I
1432,Field Sample 1432,e52cd351-209c-4549-80ec-8e0dcd07a946,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.BX.F03.S09a,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Paint,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Baoxiang Pavilion,"interior, fallen sample",Red paint,1-4-I
1433,Field Sample 1433,1a6ce8a0-7159-4b4c-b097-b9527fd4d830,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.BX.F03.S10,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Gold,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Baoxiang Pavilion,"interior, north side of stone platform, top",fallen gold leaf (modern restoration),1-4-I
1434,Field Sample 1434,94af5db8-cbe4-4bca-b6b4-64fb23f6d424,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.BX.F03.18,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Paint,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Baoxiang Pavilion,"interior stone platform, northwest section",blue paint (modern restoration),1-4-I
1435,Field Sample 1435,e5fde7b0-c141-4c45-8e47-9168bd7ec507,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.BX.F03.S19,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Paint,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Baoxiang Pavilion,"interior stone platform, northwest section",green paint (modern restoration),1-4-I
1436,Field Sample 1436,b046a4bd-08f5-49c5-91e1-72e55c6aff87,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.BX.F03.S20,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,September 2003,2003-09,Paint,Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Baoxiang Pavilion,"interior stone platform, northwest section",yellow paint (modern restoration),1-4-I
1437,Field Sample 1437,559cb737-48b3-47c5-a61f-b86527be4471,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.S04.S01,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Spring 2004,2004-21,Exterior painted plaster (caihua),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"fallen fragment collected from exterior east facade, lower level, between next south and center bays",From areas of solid green caihua which decorated the shua tou,1-4-I
1438,Field Sample 1438,c6f856f1-b618-4c32-a692-258effddc9db,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.S04.S03,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Spring 2004,2004-21,Exterior paint (caihua),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"Collected from exterior south facade, upper level, next east bay",from an area of blue/green with black foliate line decoration,1-4-I
1439,Field Sample 1439,f3f2f9ec-d894-4192-99df-fc400bee1b57,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.S04.S04,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Spring 2004,2004-21,Exterior paint (caihua),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"Exterior south facade, upper level, next east bay",area of purple paint,1-4-I
1440,Field Sample 1440,88f718ac-e82b-41df-b045-8744009aee1d,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.S04.S05,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Spring 2004,2004-21,Exterior paint (caihua),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"Exterior south facade, upper level, easternmost bay","area of blue, black and white painted stripes",1-4-I
1441,Field Sample 1441,80ff5fe2-fd12-41b4-a53a-e165d8f5f23e,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.S04.S06,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Spring 2004,2004-21,Exterior paint (caihua),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"Exterior south facade, upper level, easternmost bay",contains raised paint decoration,1-4-I
1442,Field Sample 1442,025ea5eb-989c-4ee6-9072-51f95374dc3a,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.S04.S07,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Spring 2004,2004-21,Exterior Paint (caihua),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"Exterior south facade, upper level, easternmost bay",contains raised paint decoration and gold,1-4-I
1443,Field Sample 1443,e592dc4c-e6e3-4af2-84dd-f1cfa110116d,No sample report,3819bb21-f590-45d3-b672-1d7de8ba9e78,SX.HC.S04.S07,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Spring 2004,2004-21,Gold (caihua),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"Exterior east facade, lower level",Gold,1-4-I
1444,Field Sample 1444,2a010f6d-2d3c-431c-a387-02ca32683830,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.S04.S08,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Spring 2004,2004-21,Exterior Paint (caihua),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"exterior east facade, lower level, center bay","contains blue paint and ""dirt layer""",1-4-I
1445,Field Sample 1445,ad632847-b065-4d71-9a02-65f828641836,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.S04.S08,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Spring 2004,2004-21,Exterior Paint (caihua),Cross-section,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"exterior east facade, lower level, center bay","contains blue paint and ""dirt layer""",1-4-I
1446,Field Sample 1446,cad40c44-d2da-4308-bc3a-7455e479730c,"See Analytical Investigation: Summary of results, Shuxiang Temple, Chengde (November 2004)",86156fa5-6c16-43f8-842c-6717c5e5a2cd,SX.HC.S04.S09,GCI/Chengde Bureau,Getty Conservation Institute,Chengde Bureau,,,Spring 2004,2004-21,Exterior paint (caihua),Fragment,CP,China,43e2eb0b-477b-40f9-9d43-353c81299c73,,"Shuxiang Temple, Chengde",Huicheng Hall,"exterior east facade, lower level, center bay",from an area of darkened paint layer,1-4-I
