resourceinstanceid,graphid,graphpublicationid,principaluser_id,common_name_tileid,common_name_name_content,common_name_name_type_,common_name_name_language_,barcode_no_tileid,barcode_no_identifier_content,barcode_no_identifier_type,tileid,facet_type,facet_type_metatype,additional_names_tileid,additional_names_name_content,additional_names_name_type_,additional_names_name_language_
74939eb5-3a0a-4de0-adc6-c73a26949a38,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,28c22fa1-9462-4d00-af5a-0ea56ebaf5ab,"{""en"": {""value"": ""Elm, American"", ""direction"": ""ltr""}}",[],[],7aef0677-be86-40c0-9cd9-25848514dd3c,"{""en"": {""value"": ""10051"", ""direction"": ""ltr""}}",[],f21fcf9f-e9b6-49ee-9cdf-e5cb3afabf0e,[],[],,,,
701b13c8-3114-4c7e-a5b8-525607cea3f6,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,36a98112-0a69-4eda-84c7-bfdf731273c8,"{""en"": {""value"": ""Ash, Black"", ""direction"": ""ltr""}}",[],[],906d3c5d-a297-4a9d-9598-26a2f84e5c1f,"{""en"": {""value"": ""10052"", ""direction"": ""ltr""}}",[],350e140f-f31b-4651-b51d-f51cb8f66844,[],[],,,,
d83986bf-6149-4ad8-9b6c-adfd74b88ce3,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a0b01e09-8669-45fb-8ad2-2798c48744df,"{""en"": {""value"": ""Chestnut, European"", ""direction"": ""ltr""}}",[],[],6a87efaf-e728-4449-bbc2-52879dd78f52,"{""en"": {""value"": ""10053"", ""direction"": ""ltr""}}",[],7e029745-0106-4a60-bdb0-7a2edcdb1da1,[],[],,,,
2dc8cbba-9d4b-4bde-97fc-fb05eb2cbac3,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,144b232c-233c-4987-a271-ec9e0f3e38d2,"{""en"": {""value"": ""Sweet orange"", ""direction"": ""ltr""}}",[],[],20604494-80ca-4284-8862-bfd7a36e08a7,"{""en"": {""value"": ""10054"", ""direction"": ""ltr""}}",[],b67ae9cf-18e0-4f82-b1bf-205b6f4b94c9,[],[],,,,
a1d6b2ff-ef34-408b-8a90-e3ca21327267,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e76dadb1-614f-4ab0-979f-e00f1f070e9c,"{""en"": {""value"": ""Coco bolo"", ""direction"": ""ltr""}}",[],[],0443501d-3224-417d-a232-3ad3ce672305,"{""en"": {""value"": ""10055"", ""direction"": ""ltr""}}",[],cdd8d26b-8259-4231-a5cf-ed9606f7fa28,[],[],,,,
36b2ffcc-502d-46b6-b151-fea1f31e74c9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3a2b1ae4-16dc-4603-8e41-c9f707b14a9d,"{""en"": {""value"": ""Camphorwood"", ""direction"": ""ltr""}}",[],[],27172adf-cc68-461f-868b-71ba79c629d8,"{""en"": {""value"": ""10056"", ""direction"": ""ltr""}}",[],94fba706-eec8-4ccd-b171-e35841cf6d36,[],[],,,,
b7d03e97-76b8-4805-a7f8-2e0e56bf583e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,25977f33-f923-467c-821b-9ffdb4e9f6c6,"{""en"": {""value"": ""Englemann spruce"", ""direction"": ""ltr""}}",[],[],504b92db-5263-42b0-9d12-9f8af5f9da52,"{""en"": {""value"": ""10057"", ""direction"": ""ltr""}}",[],cc0efea5-d8a2-4cf3-8c4c-f2bc65424158,[],[],,,,
d9a4be1d-39a5-4460-a76c-0a06197d7131,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9681fb0b-68aa-4af6-9457-90585879adcc,"{""en"": {""value"": ""Alaska cedar"", ""direction"": ""ltr""}}",[],[],79bcf251-f8ab-4e53-9acb-c780a18765d1,"{""en"": {""value"": ""10058"", ""direction"": ""ltr""}}",[],fd6dce96-d1fd-42e2-ad68-516b00cb0c9d,[],[],,,,
55edbe8e-e4fd-4b99-be9a-18a68b2dd188,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,acc0c4b1-03a1-4081-9351-93dfda8deecc,"{""en"": {""value"": ""Cativo"", ""direction"": ""ltr""}}",[],[],cb9e12e6-2423-47ff-a901-31afeee66697,"{""en"": {""value"": ""10059"", ""direction"": ""ltr""}}",[],a72ca150-75b3-4c9e-85bd-69377a87a58d,[],[],,,,
ec69ecd1-3f28-46d2-932f-75ad6d684362,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,aae98bbf-a3c7-429b-982c-27e47e1ed6e2,"{""en"": {""value"": ""Pin cherry"", ""direction"": ""ltr""}}",[],[],8bc362c4-b28b-438b-b096-de8a5097b1a0,"{""en"": {""value"": ""10060"", ""direction"": ""ltr""}}",[],289ad25d-04af-4374-992e-0dae3bb0ca4e,[],[],,,,
9b47f591-9425-4dac-b683-9e37daecd26a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,89122e62-a8f4-4b45-b9ee-56512aafca04,"{""en"": {""value"": ""Pignut Hickory"", ""direction"": ""ltr""}}",[],[],c637442e-5a57-4fca-9d71-1046fa79e696,"{""en"": {""value"": ""10061"", ""direction"": ""ltr""}}",[],bcff9ad4-2363-450d-82ea-810d997f0000,[],[],,,,
4b99b4da-fb3d-437b-a245-8bd5a4285045,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,af029041-71a7-4289-b974-6e6bd2c403a8,"{""en"": {""value"": ""Tamarack"", ""direction"": ""ltr""}}",[],[],0c7237e8-4577-4802-9971-2e09e34e67f9,"{""en"": {""value"": ""10062"", ""direction"": ""ltr""}}",[],7ae88cfb-41e5-4526-a391-e0dbd07f953d,[],[],,,,
843f0964-0baa-4159-b3fd-4ce36731fda6,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2b68ce45-f86c-4316-b705-037edf84a14c,"{""en"": {""value"": ""Douglas Fir, Common"", ""direction"": ""ltr""}}",[],[],47f72d44-21f7-4be4-a053-b8ffb645388a,"{""en"": {""value"": ""10063"", ""direction"": ""ltr""}}",[],eccfdd4a-7641-4cbf-aa21-ea2d2412f9b3,[],[],,,,
fe68510b-758c-4b16-8eb8-db770c3f21ef,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a87f5958-a2f6-42ee-8141-657c5a0222a8,"{""en"": {""value"": ""Box Elder"", ""direction"": ""ltr""}}",[],[],31b491e9-6c1c-48a0-a587-0db652d067f1,"{""en"": {""value"": ""10064"", ""direction"": ""ltr""}}",[],d8d553d6-a337-4d17-a24a-9bbe4e31763a,[],[],,,,
11f14715-755f-4cc5-b78b-a42115fb19db,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5c044bf6-6869-4347-abb7-153fa881ea05,"{""en"": {""value"": ""Pine, Eastern White"", ""direction"": ""ltr""}}",[],[],eecd246d-2609-4425-a7f9-75a337376ab8,"{""en"": {""value"": ""10065"", ""direction"": ""ltr""}}",[],bb6590d5-7bad-4aa3-98b2-c694f0ad6585,[],[],,,,
c0241fff-bcdc-4fae-919e-d1536e8bb552,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,aa9632f2-9407-4e21-8a14-f7fcbf70d35d,"{""en"": {""value"": ""Blackbean"", ""direction"": ""ltr""}}",[],[],66e0d821-2774-475b-a5e2-8dc7d3df4543,"{""en"": {""value"": ""10066"", ""direction"": ""ltr""}}",[],a80406fb-99d8-4d1e-8d78-76c84b26438d,[],[],,,,
13d5fd1c-a53c-4c86-a02d-9e03da74d7bd,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,95a3a750-2387-46b9-8357-d21c22891293,"{""en"": {""value"": ""Birch, Yellow"", ""direction"": ""ltr""}}",[],[],d946caef-ae26-4f0e-b5b4-7be553827c23,"{""en"": {""value"": ""10067"", ""direction"": ""ltr""}}",[],6ffd7a7e-2363-49d3-a0f5-113d2ff95195,[],[],,,,
ce14cb0f-2c4f-4c46-b50a-e6cf0d3e64fd,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,672fb65c-7904-488e-901c-382f60541a6d,"{""en"": {""value"": ""Swiss Pear"", ""direction"": ""ltr""}}",[],[],0a2065ef-79f3-4744-b104-cd90eb6875a9,"{""en"": {""value"": ""10068"", ""direction"": ""ltr""}}",[],122bcb29-1ad3-41e9-97be-02933ed1d170,[],[],,,,
e1778af0-a7d3-4873-bbff-41af69640da8,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b1dd7343-9a8b-4fe5-9120-ee67a96a44cf,"{""en"": {""value"": ""irgazine"", ""direction"": ""ltr""}}",[],[],625f2b25-e669-4814-9afb-6b1b29e7bb3e,"{""en"": {""value"": ""10069"", ""direction"": ""ltr""}}",[],3cd6b180-c609-4b61-8670-b5c1006efd97,[],[],,,,
2f10d570-d0e0-439d-8c72-4d41cbc970d0,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ebee22d8-76eb-4d36-a71e-24aa6ea65201,"{""en"": {""value"": ""Oak, Bur"", ""direction"": ""ltr""}}",[],[],0308e746-2db6-4428-ba0e-b31e6eab0cf1,"{""en"": {""value"": ""10070"", ""direction"": ""ltr""}}",[],41ebfcb1-beb6-42ca-9f0f-a05587f6161b,[],[],,,,
73c11750-6e24-46b1-9231-8624b3f4d1ce,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0f67c9d6-06ef-42db-aeec-a84c9db2c7c2,"{""en"": {""value"": ""Maple, Red"", ""direction"": ""ltr""}}",[],[],a58ec3d6-9895-4427-8f22-f29e7c1189e8,"{""en"": {""value"": ""10071"", ""direction"": ""ltr""}}",[],6cf5dec7-2bb0-4534-828a-323c38990968,[],[],,,,
7430853c-1c29-4bdd-98aa-a1db7e9dfe1e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4945b13c-1155-4be2-949a-b0698535827d,"{""en"": {""value"": ""Apple, Common"", ""direction"": ""ltr""}}",[],[],991a0391-7aca-4e57-bdad-5f4c164b25c1,"{""en"": {""value"": ""10072"", ""direction"": ""ltr""}}",[],65d5197a-0f90-47a3-a248-8fb5c8b89768,[],[],,,,
16985af0-bf18-4a07-97bb-4981df01ed08,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,68be01b3-3fc8-45d1-9722-ce1abd53081b,"{""en"": {""value"": ""Koko"", ""direction"": ""ltr""}}",[],[],590ccd2f-6176-4bf8-a4e4-db2d990db639,"{""en"": {""value"": ""10073"", ""direction"": ""ltr""}}",[],4c1c19ae-03a0-4455-834a-174055d5936a,[],[],,,,
62d38491-ed18-455e-b9da-c14265214fd3,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,976ea58e-2605-4d34-824b-97f3823e3c3d,"{""en"": {""value"": ""Birch, River"", ""direction"": ""ltr""}}",[],[],71f0fd1c-b579-4a25-be06-986c2f5bb21e,"{""en"": {""value"": ""10074"", ""direction"": ""ltr""}}",[],5b0b931a-c579-4981-b189-198aa8d1a1a4,[],[],,,,
8ef0d6b9-cb28-4a9f-b78e-5704023ec338,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e6bdd5d-1c06-4bae-87e1-9dbf87f6fdce,"{""en"": {""value"": ""New Guinea wood"", ""direction"": ""ltr""}}",[],[],b6e03773-b386-40c9-97d4-4cdc0e5ea2a1,"{""en"": {""value"": ""10075"", ""direction"": ""ltr""}}",[],a8f6b2b4-4bad-469b-82aa-77591a6bbab2,[],[],62023650-e4f5-4caf-827e-89dc47d0ad6c,"{""en"": {""value"": ""Dracontomelom maginferum"", ""direction"": ""ltr""}}",[],[]
c8708680-e1da-4f95-851e-2af1c3bbad0e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,890c9126-911a-4ef0-8efb-2ffd29533ad4,"{""en"": {""value"": ""Quaking Aspen"", ""direction"": ""ltr""}}",[],[],d0d6e823-7a6c-4bc6-9659-0c95469974b5,"{""en"": {""value"": ""10076"", ""direction"": ""ltr""}}",[],af27d34d-e56d-40d8-9624-13e3ad8d822d,[],[],,,,
a21f0ee3-688a-474f-9484-e37f634de2b4,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,28e8fc37-5996-4992-9684-7e603e4102f1,"{""en"": {""value"": ""Maple, Silver"", ""direction"": ""ltr""}}",[],[],02ab79fc-2cc5-4b7f-ab81-2ecaa43a36d8,"{""en"": {""value"": ""10077"", ""direction"": ""ltr""}}",[],e4ef397e-3354-41d2-bb93-6cba6caf4bc1,[],[],,,,
52c442c8-3616-4056-9242-88b956485d38,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8dc08da4-52c3-4154-a0bf-7d3e36829acf,"{""en"": {""value"": ""Spruce, White"", ""direction"": ""ltr""}}",[],[],b5b1f1b2-08fc-4879-927e-9c18b5d760b2,"{""en"": {""value"": ""10078"", ""direction"": ""ltr""}}",[],e01df7f5-96d5-4b55-bc62-8e7fe0a17cfa,[],[],,,,
0d739ba8-18c8-47f4-a362-c3c9850797a8,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,57ba6e57-7a2c-4135-8278-57ef4a747183,"{""en"": {""value"": ""Elm, Slippery"", ""direction"": ""ltr""}}",[],[],d0dff78b-365c-43c0-ad30-305999e403dc,"{""en"": {""value"": ""10079"", ""direction"": ""ltr""}}",[],1056f55f-3dc8-4206-b9c1-e3d165582048,[],[],,,,
f7fe36ae-a923-4734-8b52-dee57dc0f420,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,dd460dfa-336c-45a6-b496-18c411631bf8,"{""en"": {""value"": ""Hackberry, Common"", ""direction"": ""ltr""}}",[],[],734d5684-dd95-4e3d-bd50-0804d38e39b9,"{""en"": {""value"": ""10080"", ""direction"": ""ltr""}}",[],bfa68be5-ef9d-4926-99f8-dc40b3878756,[],[],,,,
2557ddef-32c0-4f29-a9bc-ff6ec843a25b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e6f8e513-1f64-44f7-9e15-ad587932d62c,"{""en"": {""value"": ""Birch, Paper"", ""direction"": ""ltr""}}",[],[],fb5b7f7b-c962-4f40-b3a5-4bafc96ca28b,"{""en"": {""value"": ""10081"", ""direction"": ""ltr""}}",[],05a5baa7-b186-4858-9e19-6500cc3b730d,[],[],,,,
ac320f30-ff3e-47fe-8914-0607a0b8c48d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,018c79c7-0efa-414a-8c3c-b98c17b8e101,"{""en"": {""value"": ""Zebra wood"", ""direction"": ""ltr""}}",[],[],11b398a7-74b6-48f7-ae61-1671e00b4b5d,"{""en"": {""value"": ""10082"", ""direction"": ""ltr""}}",[],0a387f42-0c82-4394-b98e-31ca98213efb,[],[],,,,
3cbad33f-6be0-4bd7-a604-04622b416312,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,79140677-7652-4cf5-ba3c-7b6e6eaab5c0,"{""en"": {""value"": ""Pine, Spruce"", ""direction"": ""ltr""}}",[],[],6ca9e303-0185-46c7-bb7d-84b2c7b5edbb,"{""en"": {""value"": ""10083"", ""direction"": ""ltr""}}",[],0ab9a00b-1483-4672-bdd1-d6de8c815ac9,[],[],,,,
3abdb0ae-db81-41db-8ced-b9c291d22c31,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,6c370e44-f2c4-4470-af60-3bdaeb5817b1,"{""en"": {""value"": ""Poplar, White"", ""direction"": ""ltr""}}",[],[],798b2169-d713-4a0f-b2ed-fe00cf614304,"{""en"": {""value"": ""10084"", ""direction"": ""ltr""}}",[],3bda1ff4-4985-4315-98f4-b832c5924827,[],[],,,,
aab93078-f341-400f-84d5-fc25a1df7c69,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e1f20546-daeb-4a5d-8478-d610cf234b38,"{""en"": {""value"": ""Dao"", ""direction"": ""ltr""}}",[],[],6ca3ebc9-95ce-4691-9cf3-42e09e75a23e,"{""en"": {""value"": ""10085"", ""direction"": ""ltr""}}",[],49d68e3b-ed39-4c60-a01e-d57f88ac9ba4,[],[],,,,
9ce9b6a8-e837-44dd-8952-d28002b9d4c3,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f5506d3c-109a-4fb0-b774-68d63bfe0f91,"{""en"": {""value"": ""Onion Cordia"", ""direction"": ""ltr""}}",[],[],1ffce924-0cc3-415a-878a-04ba81cc6f65,"{""en"": {""value"": ""10086"", ""direction"": ""ltr""}}",[],f9b9a74d-a9df-46ae-b273-b9195cd7b331,[],[],,,,
67b94296-cddd-4c0a-8907-1f38de285961,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,30ddbda9-e7e4-45fd-8f4c-772a3bcc49ca,"{""en"": {""value"": ""Lerado, Ramon"", ""direction"": ""ltr""}}",[],[],1f74dfc7-f98b-4bf8-979f-66a9d722a04e,"{""en"": {""value"": ""10087"", ""direction"": ""ltr""}}",[],e0601223-5f04-42c3-8926-1959fc213824,[],[],,,,
ba911696-e9b6-4388-9033-6487334771cb,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7d98d719-0c99-4d47-8706-646270100082,"{""en"": {""value"": ""Rewarewa"", ""direction"": ""ltr""}}",[],[],4fadfd36-66a1-432a-9931-669bce3cef7d,"{""en"": {""value"": ""10088"", ""direction"": ""ltr""}}",[],65167a8f-c6a3-4bb8-8d3b-c1a1efd21b4c,[],[],,,,
c1eaa0ae-0501-48d4-b49b-35d0ec5c9622,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,60c11d6f-c23a-4e2a-8f43-49936e4f7434,"{""en"": {""value"": ""Butternut"", ""direction"": ""ltr""}}",[],[],42058003-f181-49f2-9877-15575a0bf904,"{""en"": {""value"": ""10089"", ""direction"": ""ltr""}}",[],e7e46f65-28b4-460f-8c40-259bf2808dd3,[],[],,,,
28ea66f4-6707-4eb8-b683-752722a10d7e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,219e82e2-6aec-4341-8fe7-a5e0ca17db25,"{""en"": {""value"": ""Ceylon Satinwood"", ""direction"": ""ltr""}}",[],[],456f6996-76c0-40eb-af84-a9abe7259497,"{""en"": {""value"": ""10090"", ""direction"": ""ltr""}}",[],bf2a1aed-3cd4-45e3-ad7b-074133a9585c,[],[],,,,
7d05d121-0a92-430f-96db-ae98c7fb3b8b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,63e98f3e-65f8-43b9-a189-0fd5ac802f07,"{""en"": {""value"": ""Boxwood"", ""direction"": ""ltr""}}",[],[],19ec5ef6-bea6-4a39-8e15-ab236331c73e,"{""en"": {""value"": ""10091"", ""direction"": ""ltr""}}",[],86d47681-5872-4d4d-81bd-2adea7ce8131,[],[],,,,
c8d126a7-4e39-40a1-a309-41c3aeaf89f0,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9cc58aef-e90a-4969-bbf1-9e74ce602654,"{""en"": {""value"": ""Iroko Fustictree"", ""direction"": ""ltr""}}",[],[],01601d24-5a84-4670-998c-d14af5e65fe3,"{""en"": {""value"": ""10092"", ""direction"": ""ltr""}}",[],9853e19e-ed43-4e09-8952-d3201cca6811,[],[],,,,
9a6447fc-bc21-42d9-990b-1db57dabf095,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,fc682018-24d5-4efc-9d44-89eed8888fa0,"{""en"": {""value"": ""Billy Webb Sweetia"", ""direction"": ""ltr""}}",[],[],1efeefdc-e1a2-4460-b373-a78980726bfb,"{""en"": {""value"": ""10093"", ""direction"": ""ltr""}}",[],2155cf12-28eb-4259-a556-330dcd990a6e,[],[],,,,
85dff587-f742-4eab-9c46-c366ab4186ea,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ea05adc8-6395-4cc4-8324-a1f13578c71f,"{""en"": {""value"": ""Santa Maria"", ""direction"": ""ltr""}}",[],[],a100e172-d49b-4df3-96c6-fde6d583fe73,"{""en"": {""value"": ""10094"", ""direction"": ""ltr""}}",[],fe9e3308-f827-4270-8e2a-e3c9dbffc156,[],[],,,,
13c178f6-ce5c-4f5b-82bd-1972583df00b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9d548df5-3f92-4ba1-aabd-f8972f0b7761,"{""en"": {""value"": ""Oak, English"", ""direction"": ""ltr""}}",[],[],c14d5aac-c696-48a0-afd5-083cc5eb0534,"{""en"": {""value"": ""10095"", ""direction"": ""ltr""}}",[],db228839-f157-42e0-a945-a2854df5ad4b,[],[],,,,
b6d94d85-abd7-46ea-b8e0-5308a63adf09,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ffd565d7-c572-45ec-82ee-c37511b4f191,"{""en"": {""value"": ""Fir, White"", ""direction"": ""ltr""}}",[],[],12d4eeee-1fb8-4765-a6dc-4023afbd0132,"{""en"": {""value"": ""10096"", ""direction"": ""ltr""}}",[],1b4a1c60-b923-4208-a9a6-35dcbc0de8fc,[],[],43d8c3b4-85d6-4e46-86da-3654aabbf4b3,"{""en"": {""value"": ""Albies concolor"", ""direction"": ""ltr""}}",[],[]
9bcd20f7-5d25-40a0-ad8b-fb0015b4f59b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b6341110-1357-42cc-b8e2-2b397d85268c,"{""en"": {""value"": ""Oak, Blackjack"", ""direction"": ""ltr""}}",[],[],4da6167a-443a-4f61-b2e4-80a7b945c91e,"{""en"": {""value"": ""10097"", ""direction"": ""ltr""}}",[],40b22f32-9097-4d09-beee-c3e4aa2a64df,[],[],,,,
ae4c7d78-62a5-48d0-a569-6129325e6641,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d4781621-26c0-48f9-86f5-d421056cb743,"{""en"": {""value"": ""Crack Willow"", ""direction"": ""ltr""}}",[],[],4f677fff-d2f4-43c8-be87-6ceef0ef6ab5,"{""en"": {""value"": ""10098"", ""direction"": ""ltr""}}",[],fd6c93a1-4f00-49ed-8a42-60355fe7df83,[],[],,,,
3939244b-7158-42ae-8a00-77e31cf7c6db,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,36d0da0e-332c-464d-a2b1-cfbc52fe02cd,"{""en"": {""value"": ""East Indian Laurel"", ""direction"": ""ltr""}}",[],[],d8166e49-fb5f-4485-a368-b721296e61fc,"{""en"": {""value"": ""10099"", ""direction"": ""ltr""}}",[],50755328-f721-45b2-84f6-9954fae9690f,[],[],,,,
7fb96d6d-b4c1-4736-a4c9-2722c16be555,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a68d26e3-1d18-42a4-91ea-ac90920029d7,"{""en"": {""value"": ""Kahikatea (White Pin)"", ""direction"": ""ltr""}}",[],[],dab868f3-b869-48f9-ac92-c1b01672017b,"{""en"": {""value"": ""10100"", ""direction"": ""ltr""}}",[],c1fac55f-33ac-4329-bb7a-2b0eb93b0f36,[],[],,,,
36863793-f5de-416a-a5ee-de2fbd4246ba,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c098b309-9820-4bc3-897f-cb79a79c127b,"{""en"": {""value"": ""Mangeao"", ""direction"": ""ltr""}}",[],[],86a4b17e-e6e4-47b0-87a3-cb83efafdca2,"{""en"": {""value"": ""10101"", ""direction"": ""ltr""}}",[],b91e9954-dc60-4c54-bf7d-309cc8e4b0ab,[],[],,,,
fcfd7acc-b4cb-4676-9562-aaab414438ea,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ce3edaea-4dac-46f9-9622-3723e3cb4070,"{""en"": {""value"": ""Ohio Buckeye"", ""direction"": ""ltr""}}",[],[],ba599f9d-6e1d-4524-85d8-f9d8126437a9,"{""en"": {""value"": ""10102"", ""direction"": ""ltr""}}",[],e3946e64-e95a-40dc-9434-290d3605acf7,[],[],,,,
a9e41ca0-9746-4a4b-9ee3-9374367ad0a7,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4663d8d3-e371-484e-aec7-1ce28c15f3c6,"{""en"": {""value"": ""Pine, Oocarpa"", ""direction"": ""ltr""}}",[],[],e41efa3b-05ac-4cdb-9f1c-c272848447bc,"{""en"": {""value"": ""10103"", ""direction"": ""ltr""}}",[],863a89ce-88df-4e59-80b1-285ab53ddab6,[],[],,,,
bffc95a2-4d3e-4ad0-be66-31d7c57152fd,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2d934e21-54b4-41fa-9eea-4435467871ca,"{""en"": {""value"": ""Vinhatico"", ""direction"": ""ltr""}}",[],[],8275bbd6-cb7a-4572-b858-e5129722fcde,"{""en"": {""value"": ""10104"", ""direction"": ""ltr""}}",[],625033bf-2fa7-4052-b3ba-71295a334188,[],[],,,,
