resourceinstanceid,graphid,graphpublicationid,principaluser_id,transactionid,prod_1_tileid,prod_1_production__label,prod_1_production_location_geo,prod_1_production_type,prod_1_transactionid,prod_1_production_location_related_objs,pt_d1_tileid,pt_d1_production_time_edtf,pt_d1_transactionid,prod_1_production_carried_out_by_related_objs,prod_statement_tileid,prod_statement_production_statement_content,prod_statement_production_statement_type,prod_statement_production_statement_language,prod_statement_transactionid,prod_exp_statement_tileid,prod_exp_statement_production_statement_content,prod_exp_statement_production_statement_type,prod_exp_statement_production_statement_language,prod_exp_statement_transactionid,pt_d2_tileid,pt_d2_production_time_edtf,pt_d2_transactionid,pt_d3_tileid,pt_d3_production_time_edtf,pt_d3_transactionid
0096e1a3-8b9b-42a7-8572-41889a743eb1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,a29aed79-b0be-4108-a11a-58f6baccf506,"{""en"": {""value"": ""Production of Barcode No. 21804"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-112.49123, 33.34883]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""a337e6f2-df75-489b-9182-2c0ab41c4be3"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""402ea082-50f3-4bfb-b0c0-eea7bf9e9d62"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
00a0b57a-bb01-40e4-bdad-f87ec946f5ee,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,2931bd0d-8647-4588-bd38-f5a8627f28d4,"{""en"": {""value"": ""Production of Barcode No. 10041"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-73.25, 4.0]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""ad2f007e-6ad9-4a83-91fd-3319152e427b"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""28d2179f-9078-4b0e-9db6-297a6af25213"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
00a42c73-e36c-48a4-ad8f-df2c8862745d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,be885144-554b-43fc-81af-7a602c9e0ad2,"{""en"": {""value"": ""Production of Barcode No. 22315"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-118.7299, 35.34285]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""350fb99d-5890-41cf-8ffc-fb90ca694cf4"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""88151c36-a695-4c4e-9c59-f07a7b57e9c8"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
00a94916-7b52-4b52-9b93-509cc3c9537b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,6b67247e-98ae-4012-85c5-0fb582849440,"{""en"": {""value"": ""Production of Barcode No. 21227"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,fd0a761c-31c1-451c-bd75-5ad2f86a8dec,2002,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""254340cd-da97-45ce-8d91-4f4bf3e04964"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""afda6fe7-e0b9-4af2-8791-1f4ac0248e4e"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
00a97020-71e8-4958-8510-2b7eed685bb4,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,fde2576a-aaf8-4865-b91b-facd2816082d,"{""en"": {""value"": ""Production of Barcode No. 18244"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [139.75309, 35.68536]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""733128ab-aa88-4acb-a7bf-7f2e32fb1b74"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2c617f24-a50f-4941-9dbc-72d20bfd386e"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
00aa22f6-d1fc-4d63-ac30-a87c818ea74d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,b1d9eb2c-e54d-4c40-af5b-88cb05a27010,"{""en"": {""value"": ""Production of Barcode No. 16004"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-88.83594, 43.8422]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""9c5c97be-4ed2-4f12-8bab-24460be8c0f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""5b54c206-bbdf-420f-bb0a-bbf8be03007b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""36685c75-d96b-4bad-a80c-390d2c28710a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""779f15d0-7312-4d1e-9871-85409a3b251b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
00b429c2-be56-4bfd-ba9e-16ff3e26380d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,029195c1-fc38-4107-8681-23d606b3b305,"{""en"": {""value"": ""Production of Barcode No. 17434"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.70312, 52.16045]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""c82ad3b5-fc69-4930-abfc-8cd06f28534a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""431a5800-f0b3-4c83-ac3f-c52943917b5c"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""ba60eaf7-6c56-44fb-a7e8-8d16f3037459"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""dd1c63b8-f505-4650-962b-106d12137d06"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
00c31791-960b-47b4-bbdf-db55e0d04740,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,c31dd73d-49bd-4e93-b540-1a6ea7ed575f,"{""en"": {""value"": ""Production of Barcode No. 14125"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,81047161-c92d-49f4-87ca-c6cf98c87216,1991-08-19,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""70d17f04-008f-4f62-8e05-52bc4ed8ece6"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
00cf7f9d-56f8-486f-8beb-36f2453c029a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,fc818b7b-f990-41f1-991a-ee1a6b7846fc,"{""en"": {""value"": ""Production of Barcode No. 22998"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-111.78995, 32.09738]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""bb896a16-0358-401c-9c7d-9a2c1cc47aa2"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c3157325-7ef7-46e3-9919-8f2d7a8b358d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
00d176af-e3a8-4ca9-b4cb-c5281cdb9935,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,3a09df07-8458-4ed8-9aad-9e14678b7164,"{""en"": {""value"": ""Production of Barcode No. 17510"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-75.33156, 42.62424]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""8be4fc05-1cb4-412d-a9d3-eafd643a5eef"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""5714d508-8875-47d8-b243-cb196d558a18"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""926a3255-7480-49fc-b321-ed7545852399"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""34d94e08-8888-41aa-b6f7-b87e3646984d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
00d2a825-909b-4ae1-af01-9271f1690fac,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,8429af0e-8ad3-4012-9d53-f0127513f180,"{""en"": {""value"": ""Production of Barcode No. 21764"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [2.49331, 48.78149]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""02887dd7-00ff-4eeb-bffb-2af23a40a84e"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""f7804142-b741-4761-8709-d0d917de7eca"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
00d2ebcf-67ea-4fce-a2eb-850a8f70190b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,44f4e3f5-cc3f-4fce-b081-3cb8a670d497,"{""en"": {""value"": ""Production of Barcode No. 13122"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""3973c7cf-c3f1-4def-bee2-204a5d32eba9"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""dc5650b4-a97f-4ce6-84d7-c4acb5a42170"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""30a8f7cc-290c-4e9c-8e3d-3de6fffa9c3a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2e10a03b-3cf6-4cd0-9f50-b431ed8c6d9d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
00d31eaf-a631-462a-bb26-cf86e04d4668,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,30ef02de-7314-40ee-9d22-61c6e463de03,"{""en"": {""value"": ""Production of Barcode No. 12795"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-117.75228, 34.05529]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""f42daebd-2054-4d57-a8f0-e0c5ca558e16"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""279e6ea6-750f-4e8f-9cff-9a450d210c78"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
00e2507c-cfa8-47c1-bef6-731873ad252d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,84a7e633-6d09-4a7c-8c9e-c57d59466e83,"{""en"": {""value"": ""Production of Barcode No. 15415"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""5bd76880-3b01-46ad-9af4-d611f0f9ec38"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""cdf47d73-70dc-48da-b351-50da42a67554"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""4a7ec0c4-2011-4278-b7e3-b0c4ab478297"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
00e71468-80b6-4cea-916b-07c22ba877cc,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,ac6b1be1-514f-42f8-a9b1-3911073bfa33,"{""en"": {""value"": ""Production of Barcode No. 18262"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-2.69531, 54.75844]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""ac3ca48a-1c4d-4a25-87f5-6fa4e2dc4fb6"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""b7dbb91c-a7c0-45d3-aedf-36bc84683055"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""58242f22-3756-41e4-b833-f818f590ae68"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""acd3bb57-db22-4f42-8454-b64fb9032c76"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
00e74331-8cff-48fb-9e99-61bba450dbe9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,d97240c7-ca5e-4f0c-855d-44559d263f89,"{""en"": {""value"": ""Production of Barcode No. 19761"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.70312, 52.16045]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""c82ad3b5-fc69-4930-abfc-8cd06f28534a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d79f6bbd-cadf-4882-a1e4-be6ad8a0de78"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""4c5a00a1-66fc-47f8-8ad4-3de8ac646a6d"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""da2d1bcb-f728-4242-a1dd-763f4c551305"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
00e90cb4-85c5-4739-907b-c5e249113afb,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,675f314e-9798-4595-800d-c6d4177b4c03,"{""en"": {""value"": ""Production of Barcode No. 22366"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-5.16425, 33.02365]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""566a0614-829a-49fb-a27c-951283ae7a23"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""90e7c5b2-4158-40ed-8528-61b5c45c008e"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
00ecddea-bb76-4250-ae2f-8e2a9a79fa87,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,d7758bd7-00e9-4d30-9828-4eea939138c5,"{""en"": {""value"": ""Production of Barcode No. 21817"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-5.16425, 33.02365]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""566a0614-829a-49fb-a27c-951283ae7a23"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a5ad97db-67b9-4dfb-8cca-3661a0fa82e5"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
00f67bc0-a043-43b5-a7f2-c08b6558972c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,43de2177-a8e6-405b-9ade-379cb0c9bad4,"{""en"": {""value"": ""Production of Barcode No. 22001"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [173.28401, -41.27089]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""4c97bb35-5fb5-4b6a-9ba3-7dfc2dc71667"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e69d32da-3d13-4f8c-a181-dc612264d018"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
00ff516e-c5ef-4ef1-bb8e-a08c6dac2ea0,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,20aa7088-7f12-4e95-85f1-dfd3eb1a0fe7,"{""en"": {""value"": ""Production of Barcode No. 13093"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""e680b3ce-b023-42c7-9b78-04e195d4cc32"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""89fc297b-4552-428a-8bfe-5b45adffaa75"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""0146fbc7-51a8-495b-8805-afd66d0ad6e3"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2aa8887d-67f3-4ada-8b80-1f407f2d4617"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
010080ab-6818-4bdd-a64e-518c8321442c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,5baf663f-a05d-4464-8a89-f471b8766c93,"{""en"": {""value"": ""Production of Barcode No. 17264"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""3973c7cf-c3f1-4def-bee2-204a5d32eba9"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""7ce947a5-a391-4450-a9a8-9711586b663b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""681e8a9c-3bcf-46c9-a7c1-07f4e232e436"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""61af00ef-ce21-42c7-bfec-1ba3d346e9d3"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
011007f5-1b4d-45ef-af0f-0c01426dc0b8,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,c688e780-bcf1-4a1e-ac46-8db7d0b28b9b,"{""en"": {""value"": ""Production of Barcode No. 12875"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [6.77616, 51.22172]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""cf7af3ba-717d-4f48-83bb-f2422b656cf2"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""9a1213f5-805f-4eed-8242-ca90f2b4af62"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""e3a212ca-da38-40a4-b1cd-3bdaa08fa97b"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""5384d4f1-b6f0-48f7-b906-1924240a6f71"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
0112b21c-4d39-40b3-8525-438fbab7a325,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,77b08b0e-1996-4ef4-bfd8-4337e93f0a2f,"{""en"": {""value"": ""Production of Barcode No. 10302"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-111.50098, 34.5003]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""1b53d8c9-abaa-4f55-bb87-17b17a48eeea"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""24a4321e-3c0d-4042-b51e-e02f0aa63f0f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
011438f0-ec80-41b9-b659-e933d136bedb,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,95f6b335-4955-42d0-bf30-a7ee49e0dea2,"{""en"": {""value"": ""Production of Barcode No. 12651"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-90.25, 15.5]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""9a92402e-7a5f-460d-aa4b-e70480f8f448"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""82194f7c-b841-4a67-8605-649a9560bced"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",fd8ea878-8789-48c6-8936-270ad5d7df3c,1968,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""6ffc7f28-e248-46cc-9faf-c5e6f671d74d"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""00f5b008-eae9-4aac-bf51-ad316dd977d3"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
011454bd-e347-4db9-9670-6e09dfd1ce95,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,e436948e-c318-4b09-811d-ef40b368c7ed,"{""en"": {""value"": ""Production of Barcode No. 18413"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""3973c7cf-c3f1-4def-bee2-204a5d32eba9"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""83410391-de19-474b-a0c2-c04880aa1572"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""681e8a9c-3bcf-46c9-a7c1-07f4e232e436"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""804aa521-78d9-43ad-856b-24d8af8a35c3"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
011864dc-e942-4e5c-a61d-f1dcfd842dfe,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,58b0fc7c-7230-4dd5-8e68-796a83105e21,"{""en"": {""value"": ""Production of Barcode No. 20289"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-98.5, 39.76]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""12ab92a6-0269-49b0-a116-6998fd2ce65f"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e34fbaac-2d78-4b4f-8e15-5bdfe8695510"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",315e1831-5509-4a45-8d86-4ddb51cc55e3,2006,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""8361d98f-70ae-483d-9f43-897971acc3ef"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c7b202f7-bef1-43b5-91c5-afde42c16e07"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
